header_seq,header_stamp,header_frame_id,t,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,acc_bias_x,acc_bias_y,acc_bias_z,gyr_bias_x,gyr_bias_y,gyr_bias_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,motors_len,motors
37471,374.720999999,world,374.7209999988454,-0.06968807588709439,-0.6890329473796897,3.501193742076652,-0.34724086460365117,0.5538306641304456,0.696017025745396,-0.29707857090451856,0.6062428340066539,1.1053434177393577,-2.33034348601937,-10.056075457784038,2.1857865724627112,3.3238537163756323,-14.817657738897093,10.33957245372319,-7.2397858994448505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1605.9014759354309,1847.9913694134164,1692.5979008406425,1467.5553738047338"
37472,374.732999999,world,374.73299999884534,-0.06350461875235577,-0.675034692246427,3.4727692839220734,-0.32751912796975374,0.5133262093163464,0.7172016212257099,-0.338894169548631,0.4225478049502262,1.2268620578060332,-2.4024310204727026,-10.056760260953745,2.5212334614301177,3.241277527395427,-15.694810572154216,9.914407646019807,-4.935751359683493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1667.755002546992,1897.1143722992872,1714.45299460945,1503.4059452768035"
37473,374.741999999,world,374.7419999988453,-0.06034525768693634,-0.6635986998113983,3.450975950011092,-0.3129245440583274,0.4809530049808991,0.7307858897470698,-0.3697491312664776,0.2788909923538772,1.3136853071739614,-2.4378083588834767,-10.05788049353401,2.7664147048818517,3.170229538618255,-16.135159427324297,9.402101479503377,-3.1229967050570018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1709.1752182059404,1928.563019622477,1728.4640606193745,1528.2843774247656"
37474,374.750999999,world,374.75099999884526,-0.0584931968337747,-0.6514047665798677,3.4289382466525096,-0.2985234404536144,0.44691420769187334,0.7424011473001322,-0.3999899785623761,0.13236336830393033,1.395043760988091,-2.456692063220107,-10.05973937177181,2.99973451991029,3.092310554977392,-16.357383494998544,8.722200885726616,-1.279705444729995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1746.8846638006016,1953.7318559989421,1739.2357183621043,1552.869774329688"
37475,374.762999999,world,374.7629999988452,-0.05808312107468317,-0.6340657334025566,3.3994318148043825,-0.27959350127415245,0.3990547009402721,0.7548602156852824,-0.43905452335478756,-0.0638783199411797,1.4924922907601474,-2.4561525874271948,-10.063386173192317,3.2774805392987,2.9797091637111848,-16.293713070221926,7.5763017736576455,1.1618052329720463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1791.9240669983706,1976.9683289510174,1748.3150593920918,1586.3786037254426"
37476,374.771999999,world,374.77199999884516,-0.05931450126470745,-0.6203416585106541,3.377402272413601,-0.26554992469027056,0.36142044618148417,0.761968573156214,-0.4671856077633943,-0.20932720984476433,1.5557964640285582,-2.4365890012024423,-10.066436246287548,3.4609981483216403,2.889600229070859,-16.01576538506977,6.579288595339738,2.9716175507896736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1823.3112790130745,1992.4514078282132,1755.4266444988596,1611.6524374532776"
37477,374.780999999,world,374.7809999988451,-0.06184033352364337,-0.6060899902015462,3.355621395780522,-0.25158271337145743,0.3224162959718216,0.7671938177124006,-0.4941330959249113,-0.3512161245666159,1.609574770916289,-2.400973550585885,-10.069345126856458,3.6196012133224404,2.7956586314819942,-15.526137772906068,5.474568050952033,4.729722902924394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1852.8489053198261,2004.8461406028907,1761.8917379997372,1637.8740884149363"
37478,374.792999999,world,374.79299999884506,-0.06714780576911762,-0.5864238013524593,3.3272103699099898,-0.23295379469794947,0.26851715025345835,0.7712952154647156,-0.5279533693015185,-0.531323166442336,1.6648770603861014,-2.3298158868479777,-10.072443594606337,3.784391697099054,2.6663951752736246,-14.514653194435677,3.8553831076668654,6.9191293522687936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1887.954966930799,2014.7473223355335,1768.0447439106324,1673.1294487572604"
37479,374.801999999,world,374.801999998845,-0.0725025465532732,-0.5713038876447262,3.3065465370586624,-0.21889125003929327,0.2269061767428541,0.7722663601202592,-0.5515477102108053,-0.65708793214392,1.693161226367463,-2.2599056549354377,-10.049900123633318,3.8737834012580032,2.567298942064717,-13.506120748033922,2.5638423636369367,8.42097132595132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1899.787828245857,2031.4683278378943,1759.511882796335,1711.0558684066516"
37480,374.810999999,world,374.810999998845,-0.07894488376272897,-0.5559824804364276,3.2865700974204812,-0.20478568676506537,0.18464184289639252,0.7714419527196021,-0.5734522874068531,-0.7726974890171544,1.709595432691158,-2.1773232826812383,-9.953049945855229,3.933902657429508,2.467414324569401,-12.287310830954024,1.2320324626347023,9.75057675909019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1894.9987862639512,2057.8090071024703,1734.7358414277755,1761.6546300900009"
37481,374.822999999,world,374.8229999988449,-0.08905249232868769,-0.5354269189048155,3.2611858461426797,-0.18620213060413532,0.12814511669203696,0.7675759465491857,-0.5997789275271234,-0.9080970286490293,1.712764269106327,-2.0505074329635167,-9.659657142167747,3.9693094740233574,2.3353696455526105,-10.395995960675863,-0.5513924446622909,11.203838927233534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1875.5006113554384,2094.8291422264715,1690.6029403095524,1834.2600928577313"
37482,374.831999999,world,374.8319999988449,-0.09762226113207016,-0.5200550617064724,3.2431989339168585,-0.17279987365964208,0.0864768009339497,0.7626888371825271,-0.6172258129733448,-0.993963085012034,1.7012532266806077,-1.9453547126325816,-9.276624923641164,3.9624610800149305,2.2386526310392916,-8.845651304779988,-1.8541266781171295,12.035474873948182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1853.2814206006615,2123.6172135609345,1649.8150234302086,1890.8245567162003"
37483,374.840999999,world,374.84099999884484,-0.10690101732704906,-0.504838696021618,3.2261883892680925,-0.16024271712231772,0.04615236578359229,0.7562642712926135,-0.6326583459562409,-1.0655782141705938,1.6783039901011785,-1.8338881269520457,-8.760536211892001,3.927000539548415,2.1454561049625984,-7.244401434706171,-3.0960455381421337,12.633238734727215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1832.6958359383566,2145.4098776117585,1612.028987156644,1940.8426354334329"
37484,374.852999999,world,374.8529999988448,-0.12015193075061383,-0.48496419746568237,3.2051058328605126,-0.14532870817596044,-0.004575450952850955,0.7457202106124057,-0.6501999687116835,-1.13866611107528,1.6310790908344233,-1.679037914269091,-7.928808410827463,3.8381987146295553,2.0288050365234462,-5.124366886369858,-4.619903495295397,13.072032928003852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1816.0217922433806,2156.7875181129452,1577.4063760180934,1988.7813798593436"
37485,374.861999999,world,374.86199999884474,-0.13058319916748376,-0.47048805188207493,3.1905256134913373,-0.13580828248958296,-0.039785075430441144,0.7367035397881542,-0.6612421286063277,-1.1771237767992742,1.5843204198580207,-1.5609269772782306,-7.218562868498377,3.737069473434071,1.9478738502269908,-3.606547547907901,-5.640366208215175,13.139136548991681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1807.6547115941762,2155.6191496104652,1555.3647907648167,2015.229618835734"
37486,374.870999999,world,374.8709999988447,-0.14130070798666822,-0.45647225384279005,3.1770079514121194,-0.12787029576344797,-0.0722240242318317,0.7270766707559182,-0.6706656339992516,-1.2024414134899915,1.5289541806845757,-1.4432009275656332,-6.475164889832677,3.607236217828927,1.8730902982317112,-2.1975571314512,-6.544892036046024,13.013410607944031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1806.2363147723438,2143.585131201845,1542.7676006544461,2029.3269402984156"
37487,374.882999999,world,374.88299999884464,-0.15584159280188925,-0.43862502103471906,3.1606171962601937,-0.11973844662206015,-0.11099835253599966,0.7137745015805341,-0.6810785791876663,-1.2177239593023006,1.4435701240707703,-1.2894690807734246,-5.5149378054622735,3.3985417834231306,1.783032533527701,-0.530476267922575,-7.564527546225053,12.597867895265624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1815.450026805745,2110.4467119765413,1544.1236421519336,2026.0628760177367"
