header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
120161,1756792692.6207097,world,-0.100751593708992,-0.26598888635635376,1.178584098815918,0.00044539570808410645,0.003488317131996155,0.0007359059527516365,0.9999935626983643
120162,1756792692.6234558,world,-0.10073430836200714,-0.2659704089164734,1.178586483001709,0.000444263219833374,0.0034622098319232464,0.0007711845682933927,0.9999935626983643
120163,1756792692.6262808,world,-0.10073629766702652,-0.2659527361392975,1.1785895824432373,0.0004919171333312988,0.0035134227946400642,0.0007835900178179145,0.9999933838844299
120164,1756792692.6289678,world,-0.1007421612739563,-0.265998899936676,1.1785684823989868,0.0004280507564544678,0.0034740373957902193,0.0007454429287463427,0.9999935626983643
120165,1756792692.6317477,world,-0.10073361545801163,-0.2659434676170349,1.1785863637924194,0.0004526078701019287,0.0035339095629751682,0.000747350393794477,0.9999933242797852
120166,1756792692.6345139,world,-0.10076281428337097,-0.2660086154937744,1.1785610914230347,0.00033926963806152344,0.0035258764401078224,0.0007235099328681827,0.9999934434890747
120167,1756792692.63738,world,-0.10074365884065628,-0.2659427225589752,1.1785820722579956,0.00034871697425842285,0.0035508787259459496,0.0007254119263961911,0.9999934434890747
120168,1756792692.6402986,world,-0.10076341778039932,-0.2659743130207062,1.1785670518875122,0.0003203451633453369,0.0035456542391330004,0.0007721439469605684,0.9999934434890747
120169,1756792692.6429331,world,-0.10074927657842636,-0.26595938205718994,1.1785645484924316,0.00034874677658081055,0.0035154903307557106,0.0007244617445394397,0.9999935030937195
120170,1756792692.6456041,world,-0.10078147053718567,-0.26600319147109985,1.178553581237793,0.0003184676170349121,0.0035268557257950306,0.0007263711886480451,0.9999935030937195
120171,1756792692.6485755,world,-0.10075269639492035,-0.26597100496292114,1.1785564422607422,0.0003089606761932373,0.0034970068372786045,0.0007378134177997708,0.9999935626983643
120172,1756792692.651491,world,-0.10076494514942169,-0.2659679055213928,1.178562879562378,0.0002810955047607422,0.003533314447849989,0.0007416264852508903,0.9999934434890747
120173,1756792692.6542058,world,-0.10075628012418747,-0.26596778631210327,1.178572654724121,0.0002262592315673828,0.0034906070213764906,0.0007721458096057177,0.9999935626983643
120174,1756792692.6566398,world,-0.10078318417072296,-0.2660120725631714,1.1785475015640259,0.0002453029155731201,0.0035246852785348892,0.0006348158931359649,0.9999935626983643
120175,1756792692.659436,world,-0.10077536106109619,-0.26598966121673584,1.1785639524459839,0.00020551681518554688,0.0034794071689248085,0.000748302903957665,0.9999936819076538
120176,1756792692.6623497,world,-0.10078734159469604,-0.26599815487861633,1.1785300970077515,0.0002422630786895752,0.0035057798959314823,0.0006205122917890549,0.9999936819076538
120177,1756792692.6650488,world,-0.1007886677980423,-0.2659858465194702,1.1785590648651123,0.00017789006233215332,0.0034691072069108486,0.0007254154188558459,0.9999936819076538
120178,1756792692.6677656,world,-0.10078898817300797,-0.26598232984542847,1.1785426139831543,0.00018769502639770508,0.0035057789646089077,0.0006252789171412587,0.999993622303009
120179,1756792692.6706822,world,-0.10077837109565735,-0.26598480343818665,1.1785590648651123,0.0001474916934967041,0.003470896277576685,0.0006758249364793301,0.9999938011169434
120180,1756792692.6734776,world,-0.10077738016843796,-0.26596492528915405,1.1785552501678467,0.0001302659511566162,0.0034548237454146147,0.0006596141029149294,0.9999938011169434
120181,1756792692.6759932,world,-0.10080468654632568,-0.2660188376903534,1.1785261631011963,0.00014147162437438965,0.0034536656457930803,0.000593807315453887,0.9999938011169434
120182,1756792692.6790595,world,-0.10079691559076309,-0.265987753868103,1.1785354614257812,0.00013530254364013672,0.0034489640966057777,0.0006577051244676113,0.9999938011169434
120183,1756792692.6818292,world,-0.1008264496922493,-0.2660363018512726,1.1784918308258057,0.00016817450523376465,0.0034629101864993572,0.0005222851177677512,0.9999938011169434
120184,1756792692.684673,world,-0.10078933835029602,-0.26598089933395386,1.1785482168197632,0.0001302659511566162,0.0034108071122318506,0.0006634278688579798,0.9999939203262329
120185,1756792692.6877308,world,-0.10083217918872833,-0.2660340368747711,1.1784979104995728,0.00013893842697143555,0.0034659395460039377,0.0005051197949796915,0.9999938607215881
120186,1756792692.690156,world,-0.10080190747976303,-0.2659931182861328,1.1785485744476318,6.943941116333008e-05,0.0034378026612102985,0.0006653360323980451,0.9999938607215881
120187,1756792692.6931443,world,-0.10082925856113434,-0.2660253345966339,1.178491234779358,9.66489315032959e-05,0.003455632133409381,0.000549940625205636,0.9999938011169434
