30341,303.422999999,world,303.42299999918043,0.1415725982912277,-0.017926841298470258,1.1634280794170706,-5.580457207325665e-11,-1.2859519528215438e-10,0.85244653989499,-0.5228143997835745,-2.1242229225935784e-08,1.4979718468265464e-07,-1.52426293012174e-12,2.0072409602573365e-11,-2.7301538582963364e-11,2.9724507728356156e-07,3.8563662880209896e-10,-2.722361344732565e-09,1.4270066609847817e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.09707749688,1215.0970774520106,1215.097077135348,1215.0970773913648"
30342,303.431999999,world,303.4319999991804,0.14157259810006326,-0.01792683995040579,1.1634280794170566,-5.575578595347953e-11,-1.284746201694167e-10,0.8524465391957299,-0.5228144009237152,-2.123876128795905e-08,1.4977270038984604e-07,-1.5229729989968622e-12,1.2839313258071725e-12,-1.3188042696402849e-12,2.97194804427581e-07,3.851956331848741e-10,-2.7197155195577666e-09,1.4536520135751554e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775035596,1215.0970774877185,1215.0970771971547,1215.097077287171"
30343,303.440999999,world,303.44099999918035,0.14157259790893,-0.017926838602561657,1.1634280794170426,-5.5872091357695446e-11,-1.2875182015833546e-10,0.8524465384965957,-0.5228144020636502,-2.1235292443466348e-08,1.4974820903014105e-07,-1.5216824757530377e-12,-8.781534161931685e-11,1.2158933295713138e-10,2.971380940557739e-07,3.8598009038862737e-10,-2.72482507142917e-09,1.4181248767879905e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775095136,1215.097077513673,1215.0970772378103,1215.097077214606"
30344,303.452999999,world,303.4529999991803,0.14157259765413435,-0.01792683680577965,1.163428079417024,-5.5972056712922206e-11,-1.2898723179437737e-10,0.852446537564591,-0.5228144035832796,-2.123065134771148e-08,1.4971545053206775e-07,-1.5199916801014016e-12,2.2790388564997517e-11,-3.069929692930686e-11,2.970832344711245e-07,3.8686070284865355e-10,-2.7306540108178965e-09,1.4062824978582624e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970774969708,1215.0970774518985,1215.0970771348486,1215.0970773918853"
30345,303.461999999,world,303.46199999918025,0.14157259746307418,-0.01792683545845112,1.16342807941701,-5.591574811148539e-11,-1.2884627429831742e-10,0.8524465368657116,-0.5228144047227994,-2.1227172798501444e-08,1.4969089360913588e-07,-1.5187106307607207e-12,4.528822427486695e-12,-5.49793042458564e-12,2.970329716666825e-07,3.863370472514873e-10,-2.7275948718666092e-09,1.4240460662518448e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775036496,1215.0970774875952,1215.097077196709,1215.0970772876494"
30346,303.470999999,world,303.4709999991802,0.14157259727204524,-0.017926834111343565,1.163428079416996,-5.602281190283685e-11,-1.2909944671989356e-10,0.8524465361669583,-0.5228144058621136,-2.1223694133062398e-08,1.4966633374056128e-07,-1.5174147784463782e-12,-8.411899119964433e-11,1.1669944014492606e-10,2.9697627291409035e-07,3.8703003631202954e-10,-2.732212068685004e-09,1.4447702293783642e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.097077509598,1215.0970775135495,1215.0970772374399,1215.0970772150165"
30347,303.482999999,world,303.48299999918015,0.14157259701738892,-0.01792683231554458,1.1634280794169773,-5.610837235598121e-11,-1.2929889159422328e-10,0.8524465352354612,-0.5228144073809154,-2.121904126790529e-08,1.4963349137313668e-07,-1.5156849029442753e-12,2.6778920202518048e-11,-3.6140444717762417e-11,2.9692141474034627e-07,3.8778274603932287e-10,-2.7372950900286617e-09,1.4536520135751554e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970774970488,1215.0970774518346,1215.0970771346726,1215.0970773920478"
30348,303.491999999,world,303.4919999991801,0.14157259682643317,-0.017926830968953946,1.1634280794169634,-5.604011165232914e-11,-1.2912912766348218e-10,0.8524465345369625,-0.5228144085198145,-2.121555489911792e-08,1.496088776675249e-07,-1.5143920112246651e-12,8.667199640292966e-12,-1.1265389681049294e-11,2.968711561207632e-07,3.8716346939235817e-10,-2.7336335485509463e-09,1.435888445181573e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775037113,1215.0970774875332,1215.0970771965942,1215.097077287765"
30349,303.500999999,world,303.50099999918007,0.1415725966355089,-0.017926829622584767,1.1634280794169494,-5.613441075942143e-11,-1.2935235332245437e-10,0.8524465338385897,-0.522814409658508,-2.12120692664649e-08,1.4958426658371995e-07,-1.5130937904345367e-12,-7.98876503865728e-11,1.1068755935001505e-10,2.9681446359036435e-07,3.877626629377743e-10,-2.737620463124031e-09,1.450691418844238e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775096416,1215.097077513496,1215.09707723739,1215.0970772150763"
30350,303.512999999,world,303.51299999918,0.14157259638099215,-0.017926827827770952,1.1634280794169307,-5.6202359830292894e-11,-1.2951160939784375e-10,0.8524465329076002,-0.5228144111764822,-2.1207408388467753e-08,1.4955136486948423e-07,-1.5113446710666738e-12,3.088540006603162e-11,-4.211419868169202e-11,2.9675960027110104e-07,3.8839726807197895e-10,-2.741850583620283e-09,1.4566126083080923e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970774970783,1215.0970774518462,1215.0970771347775,1215.0970773919023"
