header_seq,header_stamp,header_frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates_x,bodyrates_y,bodyrates_z,thrusts_0,thrusts_1,thrusts_2,thrusts_3
16375,163.746,,163.746,False,5.416563541889191,-3.328953742980957,2.100721597671509,0.33386653661727905,nan,nan,nan,nan
16376,163.761,,163.761,False,4.4903832936286925,-2.868917465209961,1.868554711341858,0.41069144010543823,nan,nan,nan,nan
16377,163.77,,163.77,False,4.011317406892776,-1.8488836288452148,1.7700872421264648,0.3607689142227173,nan,nan,nan,nan
16378,163.782,,163.782,False,4.329342788457871,-0.8083234429359436,1.071176290512085,0.33458849787712097,nan,nan,nan,nan
16379,163.794,,163.794,False,4.889695497751236,0.47207310795783997,-0.030316131189465523,0.3531283736228943,nan,nan,nan,nan
16380,163.809,,163.809,False,5.2066169250011445,1.035616397857666,-0.5898347496986389,0.4165455102920532,nan,nan,nan,nan
16381,163.809,,163.809,False,5.2066169250011445,1.035616397857666,-0.5898347496986389,0.4165455102920532,nan,nan,nan,nan
16382,163.821,,163.821,False,6.865953816175461,1.603596806526184,-1.3165491819381714,0.4382588267326355,nan,nan,nan,nan
16383,163.833,,163.833,False,6.782468440532685,1.9606587886810303,-1.6479623317718506,0.47869256138801575,nan,nan,nan,nan
16384,163.842,,163.842,False,6.889950789213181,2.2078044414520264,-1.7212326526641846,0.45993149280548096,nan,nan,nan,nan
16385,163.854,,163.854,False,7.388570934534073,2.2738726139068604,-1.9381790161132812,0.2719058692455292,nan,nan,nan,nan
16386,163.866,,163.866,False,7.7241976046562195,1.946629524230957,-1.675790786743164,0.23190876841545105,nan,nan,nan,nan
16387,163.878,,163.878,False,8.043598251342774,1.366411805152893,-1.3819897174835205,0.22862599790096283,nan,nan,nan,nan
16388,163.887,,163.887,False,10.150597388148308,-0.10721688717603683,0.14470942318439484,0.4872646927833557,nan,nan,nan,nan
16389,163.896,,163.896,False,10.697242469787598,-1.156936764717102,0.5750295519828796,0.5519878268241882,nan,nan,nan,nan
16390,163.896,,163.896,False,10.697242469787598,-1.156936764717102,0.5750295519828796,0.5519878268241882,nan,nan,nan,nan
16391,163.911,,163.911,False,13.179546312689782,-1.8613547086715698,0.8188568949699402,0.48549512028694153,nan,nan,nan,nan
