33254,332.552999999,,332.55299999904355,False,8.36181446927473,3.283098448277826e-05,-4.683595634981479e-05,2.850315923331183e-05,nan,nan,nan,nan
33255,332.561999999,,332.5619999990435,False,8.361814469274723,3.2825564396437983e-05,-4.682822426464222e-05,2.849845527309046e-05,nan,nan,nan,nan
33256,332.570999999,,332.57099999904347,False,8.361814469274716,3.282014816424414e-05,-4.682049753257888e-05,2.8493752168184856e-05,nan,nan,nan,nan
33257,332.582999999,,332.5829999990434,False,8.361814469274709,3.281292715672288e-05,-4.6810196166967084e-05,2.8487482545030792e-05,nan,nan,nan,nan
33258,332.591999999,,332.59199999904337,False,8.361814469274702,3.280751005137454e-05,-4.680246833446535e-05,2.848278117240624e-05,nan,nan,nan,nan
33259,332.600999999,,332.6009999990433,False,8.361814469274696,3.280209679818143e-05,-4.6794745852159974e-05,2.8478080653432088e-05,nan,nan,nan,nan
33260,332.612999999,,332.61299999904327,False,8.361814469274691,3.2794879762441396e-05,-4.678445015224337e-05,2.8471814478519726e-05,nan,nan,nan,nan
33261,332.621999999,,332.6219999990432,False,8.361814469274687,3.2789465636887074e-05,-4.6776726570111985e-05,2.84671156891621e-05,nan,nan,nan,nan
33262,332.630999999,,332.6309999990432,False,8.361814469274686,3.27840553611174e-05,-4.676900833526979e-05,2.846241775811783e-05,nan,nan,nan,nan
33263,332.642999999,,332.6429999990431,False,8.36181446927468,3.2776842294577394e-05,-4.675871829843158e-05,2.8456155030781015e-05,nan,nan,nan,nan
33264,332.651999999,,332.6519999990431,False,8.361814469274677,3.277143114640541e-05,-4.675099896454211e-05,2.8451458827354866e-05,nan,nan,nan,nan
33265,332.660999999,,332.66099999904304,False,8.361814469274675,3.276602384624857e-05,-4.674328497474242e-05,2.8446763479577534e-05,nan,nan,nan,nan
33266,332.672999999,,332.672999999043,False,8.361814469274673,3.275881474687085e-05,-4.673300059737056e-05,2.844050419615253e-05,nan,nan,nan,nan
33267,332.681999999,,332.68199999904294,False,8.361814469274671,3.275340657445244e-05,-4.672528550928625e-05,2.843581057432798e-05,nan,nan,nan,nan
33268,332.690999999,,332.6909999990429,False,8.361814469274671,3.2748002247767746e-05,-4.671757576243339e-05,2.8431117807153046e-05,nan,nan,nan,nan
33269,332.702999999,,332.70299999904285,False,8.36181446927467,3.274079711338774e-05,-4.670729704144355e-05,2.8424861965974546e-05,nan,nan,nan,nan
33270,332.711999999,,332.7119999990428,False,8.36181446927467,3.27353919155961e-05,-4.669958619664415e-05,2.8420170926750786e-05,nan,nan,nan,nan
33271,332.720999999,,332.72099999904276,False,8.36181446927467,3.2729990561580824e-05,-4.669188069008191e-05,2.841548074084438e-05,nan,nan,nan,nan
33272,332.732999999,,332.7329999990427,False,8.36181446927467,3.272278938984295e-05,-4.6681607622503645e-05,2.8409228340913172e-05,nan,nan,nan,nan
33273,332.741999999,,332.74199999904266,False,8.36181446927467,3.271738716495813e-05,-4.6673901018706224e-05,2.840453988095954e-05,nan,nan,nan,nan
33274,332.750999999,,332.7509999990426,False,8.36181446927467,3.271198878187575e-05,-4.666619975014591e-05,2.8399852274656333e-05,nan,nan,nan,nan
33275,332.762999999,,332.76299999904256,False,8.36181446927467,3.270479157125121e-05,-4.665593233266167e-05,2.839360331397401e-05,nan,nan,nan,nan
33276,332.771999999,,332.7719999990425,False,8.36181446927467,3.2699392318056676e-05,-4.66482299673263e-05,2.838891743329051e-05,nan,nan,nan,nan
33277,332.780999999,,332.7809999990425,False,8.36181446927467,3.26939969040728e-05,-4.664053293463098e-05,2.8384232406590508e-05,nan,nan,nan,nan
33278,332.792999999,,332.7929999990424,False,8.36181446927467,3.268680365217138e-05,-4.6630271164326886e-05,2.8377986883158655e-05,nan,nan,nan,nan
33279,332.801999999,,332.8019999990424,False,8.36181446927467,3.268140736841024e-05,-4.662257303559013e-05,2.8373303578747692e-05,nan,nan,nan,nan
33280,332.810999999,,332.81099999904234,False,8.36181446927467,3.2676014922113096e-05,-4.66148802363253e-05,2.8368621129985556e-05,nan,nan,nan,nan
33281,332.822999999,,332.8229999990423,False,8.36181446927467,3.266882562592113e-05,-4.660462411046919e-05,2.836237903880817e-05,nan,nan,nan,nan
33282,332.831999999,,332.83199999904224,False,8.361814469274671,3.2663432310508317e-05,-4.65969302156155e-05,2.8357698312335087e-05,nan,nan,nan,nan
33283,332.840999999,,332.8409999990422,False,8.36181446927467,3.265804282993157e-05,-4.658924164750018e-05,2.8353018437514002e-05,nan,nan,nan,nan
33284,332.852999999,,332.85299999904214,False,8.361814469274671,3.265085748827346e-05,-4.657899116239354e-05,2.8346779780922575e-05,nan,nan,nan,nan
33285,332.861999999,,332.8619999990421,False,8.36181446927467,3.264546713844724e-05,-4.657130149964395e-05,2.8342101628057482e-05,nan,nan,nan,nan
33286,332.870999999,,332.87099999904206,False,8.361814469274673,3.264008062238364e-05,-4.656361716027817e-05,2.8337424327177457e-05,nan,nan,nan,nan
33287,332.882999999,,332.882999999042,False,8.361814469274671,3.263289923239083e-05,-4.655337231322016e-05,2.8331189102174377e-05,nan,nan,nan,nan
33288,332.891999999,,332.89199999904196,False,8.361814469274671,3.262751184749361e-05,-4.6545686879728127e-05,2.832651352058581e-05,nan,nan,nan,nan
33289,332.900999999,,332.9009999990419,False,8.361814469274673,3.262212829347973e-05,-4.653800676701024e-05,2.832183879264764e-05,nan,nan,nan,nan
33290,332.912999999,,332.91299999904186,False,8.361814469274679,3.261495085328803e-05,-4.6527767554581265e-05,2.83156069982337e-05,nan,nan,nan,nan
33291,332.921999999,,332.9219999990418,False,8.361814469274702,3.2609566431843906e-05,-4.6520086347811126e-05,2.8310933989920064e-05,nan,nan,nan,nan
33292,332.930999999,,332.9309999990418,False,8.36181446927472,3.260418583898893e-05,-4.651241045892144e-05,2.8306261832592286e-05,nan,nan,nan,nan
33293,332.942999999,,332.9429999990417,False,8.361814469274748,3.259701234666631e-05,-4.650217687773528e-05,2.830003346443764e-05,nan,nan,nan,nan
33294,332.951999999,,332.9519999990417,False,8.361814469274767,3.2591630886591124e-05,-4.649449989557397e-05,2.82953630244029e-05,nan,nan,nan,nan
33295,332.960999999,,332.96099999904163,False,8.361814469274787,3.258625325314642e-05,-4.6486828228337335e-05,2.8290693436686326e-05,nan,nan,nan,nan
33296,332.972999999,,332.9729999990416,False,8.36181446927481,3.257908370658062e-05,-4.647660027552758e-05,2.8284468493791754e-05,nan,nan,nan,nan
33297,332.981999999,,332.98199999904153,False,8.361814469274831,3.257370520672638e-05,-4.6468927515725685e-05,2.8279800622702075e-05,nan,nan,nan,nan
33298,332.990999999,,332.9909999990415,False,8.363023791822913,0.0011052534516229585,0.0003385451893689919,4.13825635265865e-05,nan,nan,nan,nan
33299,333.002999999,,333.00299999904144,False,8.368344642602365,0.005820086255004067,0.002030798309822723,0.0001927411431908406,nan,nan,nan,nan
33300,333.011999999,,333.0119999990414,False,8.37505783117207,0.011757487053802964,0.0041618503889114325,0.0005033348406080273,nan,nan,nan,nan
33301,333.020999999,,333.02099999904135,False,8.384044008312227,0.019691725388680907,0.007009628529235022,0.0010622687021589355,nan,nan,nan,nan
33302,333.032999999,,333.0329999990413,False,8.39942990549775,0.03325039081262179,0.01187645413056246,0.002311665249660089,nan,nan,nan,nan
33303,333.041999999,,333.04199999904125,False,8.413365292185386,0.04550589799233862,0.016276449384992817,0.0037112472681323267,nan,nan,nan,nan
33304,333.050999999,,333.0509999990412,False,8.429205566064947,0.059361897682716484,0.02125294170667737,0.0055762419317572495,nan,nan,nan,nan
33305,333.062999999,,333.06299999904115,False,8.453070554631493,0.07995092198344238,0.028652703880364457,0.008888456710520683,nan,nan,nan,nan
33306,333.071999999,,333.0719999990411,False,8.47277776413347,0.0966255453882336,0.03465130379535182,0.01206393016733633,nan,nan,nan,nan
33307,333.080999999,,333.08099999904107,False,8.493846885203006,0.11399634380986469,0.04090706829785147,0.015890305409398574,nan,nan,nan,nan
33308,333.092999999,,333.092999999041,False,8.52382662425773,0.13766208448834508,0.04944251213548404,0.022089756436119455,nan,nan,nan,nan
33309,333.101999999,,333.10199999904097,False,8.547436622246266,0.15533624955661737,0.05582785185265418,0.02762227541457359,nan,nan,nan,nan
33310,333.110999999,,333.1109999990409,False,8.571817757550175,0.17254320513269195,0.06205468338110298,0.0339592123011342,nan,nan,nan,nan
33311,333.122999999,,333.12299999904087,False,8.605024469204622,0.19421583392241107,0.06991341932436322,0.043728310972568435,nan,nan,nan,nan
33312,333.131999999,,333.13199999904083,False,8.629848901428137,0.2091520056874425,0.07534062427749877,0.05209224373163763,nan,nan,nan,nan
33313,333.140999999,,333.1409999990408,False,8.654612047552531,0.22265826256817767,0.08025688278572748,0.06138196656605118,nan,nan,nan,nan
33314,333.152999999,,333.15299999904073,False,8.687594501964224,0.23810246631041937,0.08588845740429812,0.07526032800429773,nan,nan,nan,nan
33315,333.161999999,,333.1619999990407,False,8.712194449930601,0.24757092587370458,0.08934513814543237,0.08682286796987927,nan,nan,nan,nan
33316,333.170999999,,333.17099999904065,False,8.736623599641598,0.2550977922975319,0.09209307867694035,0.09940032571596541,nan,nan,nan,nan
