header_seq,header_stamp,header_frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates_x,bodyrates_y,bodyrates_z,thrusts_0,thrusts_1,thrusts_2,thrusts_3
81,0.0,,1756139502.9071984,False,8.967842755937706,0.3632152638232207,-1.4983095543739526,0.1298464420216383,0.0,0.0,0.0,0.0
82,0.0,,1756139502.922404,False,7.969383862029327,-1.4131756785337604,0.2780813879830284,0.7219767561406321,0.0,0.0,0.0,0.0
83,0.0,,1756139502.9328034,False,7.1108277726205,0.1143095990636756,1.8055666655804645,1.2311385153397776,0.0,0.0,0.0,0.0
84,0.0,,1756139502.9391446,False,7.757414772688952,0.590406014023501,1.2843652217900245,0.8476838074978712,0.0,0.0,0.0,0.0
85,0.0,,1756139502.9472296,False,8.508417896816868,-0.6081297930515929,1.4960214083057837,0.40230571681503746,0.0,0.0,0.0,0.0
86,0.0,,1756139502.9550097,False,9.242772397777586,-0.2804141410704313,0.18950724738790636,-0.033199003490921725,0.0,0.0,0.0,0.0
87,0.0,,1756139502.9655387,False,8.379064969674465,-0.8918070996207537,1.7261574404900133,0.47901772754311395,0.0,0.0,0.0,0.0
88,0.0,,1756139502.9719396,False,7.728518450837992,-1.932751550438809,2.287803271045692,0.8648206052557801,0.0,0.0,0.0,0.0
89,0.0,,1756139502.9814005,False,8.547193238588209,-0.4762204037204566,0.8312721243273394,0.3793102230163291,0.0,0.0,0.0,0.0
90,0.0,,1756139502.9917045,False,9.401907653943708,1.0444300256589347,-0.6893783050520521,-0.12757325344346815,0.0,0.0,0.0,0.0
91,0.0,,1756139503.000941,False,10.210330746727719,1.7009836665292817,-1.419311254254508,-0.6070039268460027,0.0,0.0,0.0,0.0
92,0.0,,1756139503.011161,False,11.061626194350934,1.0110964218225107,-0.8820954227087898,-0.4064765501871695,0.0,0.0,0.0,0.0
93,0.0,,1756139503.0218465,False,11.931434891885212,0.8201654137652653,-1.1005245017478456,-0.2739536419609581,0.0,0.0,0.0,0.0
94,0.0,,1756139503.0284977,False,12.598291298754411,0.8717523776708326,-0.9793595260867987,-0.32602661001350536,0.0,0.0,0.0,0.0
95,0.0,,1756139503.0415306,False,13.295148362724243,1.0706960357170658,-0.8512444533551944,-0.27321278755356515,0.0,0.0,0.0,0.0
96,0.0,,1756139503.048764,False,12.59228653828023,1.0609847719875451,-0.8910273254513073,-0.21371955687957167,0.0,0.0,0.0,0.0
97,0.0,,1756139503.05841,False,11.765372406798964,0.8069586310677797,-0.9093017105045118,-0.13671894559720849,0.0,0.0,0.0,0.0
98,0.0,,1756139503.0681477,False,11.909173648381168,0.5732088034709769,-0.8599976499753135,-0.15982278757429386,0.0,0.0,0.0,0.0
99,0.0,,1756139503.077681,False,12.731099061843784,0.24639020038690945,-0.655361410436091,-0.17582968597345508,0.0,0.0,0.0,0.0
100,0.0,,1756139503.0884795,False,12.522899195858242,-0.06432439219297616,-0.44447861184908977,-0.14551462926759548,0.0,0.0,0.0,0.0
101,0.0,,1756139503.101259,False,11.903742990655243,-0.41496655943373734,-0.18686490453593907,-0.0598876485751611,0.0,0.0,0.0,0.0
102,0.0,,1756139503.107604,False,11.861790565843975,-0.489939734307904,-0.062340729360994274,-0.03616087034203484,0.0,0.0,0.0,0.0
103,0.0,,1756139503.118168,False,11.636003777494983,-0.4995114611847049,0.1462161469895155,-0.0547236815996994,0.0,0.0,0.0,0.0
104,0.0,,1756139503.1292405,False,10.790143354926819,-0.39271642729575873,0.1697970012342222,-0.09112892008513529,0.0,0.0,0.0,0.0
105,0.0,,1756139503.137975,False,10.37022611843119,-0.3237182259187172,0.20414699144053486,-0.08940081135212702,0.0,0.0,0.0,0.0
106,0.0,,1756139503.1482546,False,10.330693328160418,-0.15291778414546964,0.23577241267121277,-0.07774849875893206,0.0,0.0,0.0,0.0
107,0.0,,1756139503.1594625,False,10.477310220839502,0.01540849726041537,0.2325337694670469,-0.07643008072346888,0.0,0.0,0.0,0.0
108,0.0,,1756139503.167868,False,10.380879089524143,0.11710036029613166,0.18353662834301343,-0.07435112093177773,0.0,0.0,0.0,0.0
109,0.0,,1756139503.181721,False,10.401811612512674,0.25223834073545803,0.07213063982355383,-0.08564566035781898,0.0,0.0,0.0,0.0
110,0.0,,1756139503.1922104,False,10.704776369830377,0.2573087127442218,-0.00927945087786148,-0.08054031197300218,0.0,0.0,0.0,0.0
111,0.0,,1756139503.1984324,False,10.890279172024687,0.1752819376476462,-0.0937683261078853,-0.0708482035544596,0.0,0.0,0.0,0.0
112,0.0,,1756139503.2109187,False,11.140087152024321,-0.04457925577356752,-0.23182812313920886,-0.021406435874004183,0.0,0.0,0.0,0.0
113,0.0,,1756139503.2205322,False,11.178111830245125,-0.18121771320568017,-0.2677026298314481,0.01845854268860432,0.0,0.0,0.0,0.0
114,0.0,,1756139503.231085,False,11.531927788683454,-0.35950974190307067,-0.2461968271776736,0.0650841090341248,0.0,0.0,0.0,0.0
115,0.0,,1756139503.2413363,False,11.558783464782831,-0.4594987303559373,-0.24438971741503202,0.1318936513687717,0.0,0.0,0.0,0.0
116,0.0,,1756139503.2507124,False,11.42877471666371,-0.5513113306520793,-0.15894952382150113,0.18189585593555843,0.0,0.0,0.0,0.0
117,0.0,,1756139503.2608917,False,11.13000871456578,-0.49061117347299676,-0.07378700723029999,0.1979251724816834,0.0,0.0,0.0,0.0
118,0.0,,1756139503.2712123,False,11.164905282118433,-0.3891576411953148,0.05655950507816882,0.21682356725764207,0.0,0.0,0.0,0.0
119,0.0,,1756139503.2808585,False,10.780554296099313,-0.26718416120408384,0.1477459040018355,0.23852679185979483,0.0,0.0,0.0,0.0
120,0.0,,1756139503.2910373,False,10.826263339482905,-0.17655299917074574,0.2889522253556495,0.2800830637967567,0.0,0.0,0.0,0.0
121,0.0,,1756139503.3011403,False,10.820017425333706,-0.02348494634822255,0.3583130318333121,0.3263547114416388,0.0,0.0,0.0,0.0
122,0.0,,1756139503.3107913,False,10.750743832179197,0.09741644834939735,0.40716680389569226,0.35050523510870435,0.0,0.0,0.0,0.0
123,0.0,,1756139503.3219583,False,10.739253944930969,0.23330617379076676,0.38356447549019523,0.39225986687211284,0.0,0.0,0.0,0.0
124,0.0,,1756139503.3311539,False,10.423214162706483,0.2695136655064867,0.30099964098598564,0.42838323864404804,0.0,0.0,0.0,0.0
125,0.0,,1756139503.3388984,False,10.102400880356022,0.24679457185904016,0.20183391469207967,0.4301759040398456,0.0,0.0,0.0,0.0
126,0.0,,1756139503.3516388,False,9.870817036270843,0.14778303021275488,0.008460809239596384,0.45877645470922157,0.0,0.0,0.0,0.0
127,0.0,,1756139503.3608494,False,9.52032181877367,-0.021410200581197657,-0.08263599044219032,0.4666235820141405,0.0,0.0,0.0,0.0
128,0.0,,1756139503.370951,False,9.137418408202384,-0.13737400936643418,-0.12848271747632836,0.4760281129804225,0.0,0.0,0.0,0.0
129,0.0,,1756139503.38093,False,8.845268145501898,-0.3030431115437046,-0.15729016172585078,0.47777396638972863,0.0,0.0,0.0,0.0
130,0.0,,1756139503.391168,False,8.521272699942031,-0.37180090068999205,-0.14892115944170725,0.48767018297086756,0.0,0.0,0.0,0.0
131,0.0,,1756139503.4015706,False,8.056025764838514,-0.397873659789733,-0.10782692426638313,0.5107756043718399,0.0,0.0,0.0,0.0
132,0.0,,1756139503.407517,False,7.850193624609798,-0.35548420976463924,-0.05167539249080517,0.4903849542097183,0.0,0.0,0.0,0.0
133,0.0,,1756139503.4181116,False,7.439212870643114,-0.17522476418136096,0.02569704608078479,0.4892872517220058,0.0,0.0,0.0,0.0
134,0.0,,1756139503.4275146,False,7.199390594080175,0.02967082425082994,0.09333014387302012,0.49139313792945893,0.0,0.0,0.0,0.0
135,0.0,,1756139503.441018,False,6.7960064938356926,0.2520815468640797,0.1235427184897327,0.5132462583273679,0.0,0.0,0.0,0.0
136,0.0,,1756139503.4511092,False,6.453317116375337,0.4189790807176899,0.20147678142573858,0.5059096158543586,0.0,0.0,0.0,0.0
137,0.0,,1756139503.460878,False,6.126852697788072,0.41906919627721284,0.17932599984734254,0.48525371330846806,0.0,0.0,0.0,0.0
138,0.0,,1756139503.4707386,False,5.710937950451583,0.4385606266027688,0.15445958558707956,0.4673871121172042,0.0,0.0,0.0,0.0
139,0.0,,1756139503.4809752,False,5.2272370699308786,0.37033633790341947,0.12669070542876779,0.4365951797571022,0.0,0.0,0.0,0.0
140,0.0,,1756139503.4910614,False,4.9108339443977655,0.22886916613083663,0.1301225398472261,0.37803398864188104,0.0,0.0,0.0,0.0
141,0.0,,1756139503.5007253,False,4.5710260943266015,0.027969038134242577,0.11013788831365051,0.31520986133805895,0.0,0.0,0.0,0.0
142,0.0,,1756139503.511049,False,4.268250808037223,-0.19696237108532433,0.11513751667973023,0.2411808864026829,0.0,0.0,0.0,0.0
143,0.0,,1756139503.5207262,False,4.653499285074215,-0.41680878969685203,0.20061377248280043,0.17563321248043207,0.0,0.0,0.0,0.0
144,0.0,,1756139503.5310526,False,5.509120636578522,-0.6888441676973822,0.27462154975187747,0.15972572713542793,0.0,0.0,0.0,0.0
