header_seq,header_stamp,header_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w
98460,1756139542.3479543,world,0.10291358828544617,0.27158841490745544,0.14555339515209198,0.007300883531570435,0.012352824211120605,0.5977065563201904,0.8015865087509155
98461,1756139542.3509786,world,0.10291170328855515,0.27159345149993896,0.14601293206214905,0.007521897554397583,0.012635797262191772,0.5976837873458862,0.8015971183776855
98462,1756139542.3535497,world,0.10295644402503967,0.2715851664543152,0.1464456170797348,0.007616102695465088,0.012782543897628784,0.5977299213409424,0.8015593886375427
98463,1756139542.3564868,world,0.10298194736242294,0.271575927734375,0.1468925178050995,0.007946789264678955,0.013170748949050903,0.5976971387863159,0.8015743494033813
98464,1756139542.3591156,world,0.10303351283073425,0.27156537771224976,0.1473102569580078,0.008189499378204346,0.013386160135269165,0.5976943969726562,0.8015703558921814
98465,1756139542.361938,world,0.10301616787910461,0.27156656980514526,0.14776286482810974,0.008649379014968872,0.013728082180023193,0.5976448059082031,0.8015967607498169
98466,1756139542.3649788,world,0.10304121673107147,0.27157190442085266,0.1481882482767105,0.009013622999191284,0.013915210962295532,0.5976407527923584,0.8015924692153931
98467,1756139542.3675857,world,0.10306058824062347,0.27156537771224976,0.1486702263355255,0.009431451559066772,0.014255106449127197,0.5975849628448486,0.8016233444213867
98468,1756139542.3702826,world,0.10309632122516632,0.2715579867362976,0.14908389747142792,0.009742945432662964,0.014471083879470825,0.5975514650344849,0.8016406297683716
98469,1756139542.3732238,world,0.10310190171003342,0.271581768989563,0.14951926469802856,0.010176777839660645,0.014755845069885254,0.5975552201271057,0.8016273379325867
98470,1756139542.37588,world,0.10311785340309143,0.27160629630088806,0.1498820185661316,0.010612547397613525,0.014972060918807983,0.5975430011749268,0.8016268610954285
98471,1756139542.3785963,world,0.10314884781837463,0.2716045677661896,0.15027710795402527,0.011006534099578857,0.015195637941360474,0.5975309610366821,0.8016262650489807
98472,1756139542.3816204,world,0.10318879783153534,0.2716008722782135,0.15064722299575806,0.011261552572250366,0.015360742807388306,0.5975157022476196,0.801630973815918
98473,1756139542.3841734,world,0.10322017967700958,0.271614670753479,0.1510748267173767,0.011619418859481812,0.01551029086112976,0.597504734992981,0.8016312122344971
98474,1756139542.3869483,world,0.10325198620557785,0.2716141641139984,0.15144552290439606,0.011939793825149536,0.015634089708328247,0.5975096225738525,0.801620364189148
98475,1756139542.3897681,world,0.10332994908094406,0.2716062366962433,0.1518535315990448,0.0123119056224823,0.0157853364944458,0.5974940061569214,0.8016233444213867
98476,1756139542.392595,world,0.10338698327541351,0.2715984582901001,0.15220843255519867,0.012618064880371094,0.015989869832992554,0.597475528717041,0.8016284108161926
98477,1756139542.3952503,world,0.10342007875442505,0.2715892195701599,0.15256038308143616,0.012937605381011963,0.01622292399406433,0.5974332094192505,0.8016502261161804
98478,1756139542.398132,world,0.10346958041191101,0.2715885043144226,0.15289054811000824,0.013266593217849731,0.016313672065734863,0.5974143743515015,0.80165696144104
98479,1756139542.4008715,world,0.10351400822401047,0.2715862989425659,0.1532469391822815,0.013606756925582886,0.01637899875640869,0.5973842740058899,0.8016723394393921
98480,1756139542.4037068,world,0.10354536771774292,0.2715807557106018,0.15357926487922668,0.013807743787765503,0.016375482082366943,0.5974055528640747,0.8016531467437744
98481,1756139542.406403,world,0.10358032584190369,0.27158933877944946,0.1539049744606018,0.014027595520019531,0.016423046588897705,0.5974021553993225,0.801650881767273
98482,1756139542.409282,world,0.10366829484701157,0.2715829908847809,0.1542176604270935,0.014135122299194336,0.01635614037513733,0.5974156856536865,0.8016402721405029
98483,1756139542.4122472,world,0.10371772199869156,0.27159157395362854,0.15452101826667786,0.014288604259490967,0.016254335641860962,0.5974199771881104,0.8016364574432373
98484,1756139542.4149406,world,0.10375483334064484,0.2715899646282196,0.1548205018043518,0.01434221863746643,0.016162127256393433,0.5974112749099731,0.8016438484191895
98485,1756139542.41742,world,0.10380932688713074,0.271577388048172,0.15514683723449707,0.014360189437866211,0.015978634357452393,0.5973936915397644,0.8016602993011475
98486,1756139542.4204829,world,0.10388998687267303,0.27156317234039307,0.15547387301921844,0.014358371496200562,0.01579710841178894,0.5973323583602905,0.8017096519470215
98487,1756139542.423023,world,0.10394784808158875,0.2715625762939453,0.15573272109031677,0.014331221580505371,0.015529453754425049,0.5973460078239441,0.8017052412033081
98488,1756139542.4260268,world,0.10403518378734589,0.27155601978302,0.15601740777492523,0.014388799667358398,0.015275031328201294,0.5972975492477417,0.8017451167106628
98489,1756139542.4286032,world,0.10409240424633026,0.27155357599258423,0.15625420212745667,0.014342188835144043,0.014959216117858887,0.5973004698753357,0.8017497658729553
98490,1756139542.4315493,world,0.10418389737606049,0.2715398967266083,0.1565481424331665,0.014337092638015747,0.01470896601676941,0.5972343683242798,0.8018038272857666
98491,1756139542.4342062,world,0.10422720015048981,0.2715359330177307,0.15677417814731598,0.014170408248901367,0.014422118663787842,0.5972667336463928,0.8017878532409668
98492,1756139542.436955,world,0.10429605841636658,0.27153781056404114,0.15705129504203796,0.01406031847000122,0.014168709516525269,0.5972273349761963,0.801823616027832
98493,1756139542.4397855,world,0.10437208414077759,0.27151885628700256,0.15724635124206543,0.013909906148910522,0.01379925012588501,0.5972598195075989,0.8018084764480591
