header_seq,header_stamp,header_frame_id,t,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,acc_bias_x,acc_bias_y,acc_bias_z,gyr_bias_x,gyr_bias_y,gyr_bias_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,motors_len,motors
20605,206.061,world,206.06099999963791,0.20107031429854288,-0.0645631224301742,1.1721409173288282,-8.893778382124158e-10,4.693205609767637e-10,0.03721631462604748,0.9993072329997692,-4.672324948094183e-07,-9.701717582334273e-07,-7.561727934171964e-11,2.2856325362151655e-10,-1.2800554509162668e-10,-4.5483785515980715e-06,8.549829346411722e-09,1.777513281688203e-08,2.771412728943242e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970753248432,1215.0970754900736,1215.097079021216,1215.097079640122"
20606,206.07,world,206.06999999963787,0.20107031009379658,-0.06456313116100028,1.1721409173281478,-8.903338848273177e-10,4.698052377250165e-10,0.03721629417446314,0.9993072337614294,-4.671555494957402e-07,-9.700117882638669e-07,-7.559234017987286e-11,-7.371521184659151e-10,4.1054247401638865e-10,-4.5475030236350085e-06,8.55640461547706e-09,1.7789423059336697e-08,2.769340312626955e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970751867899,1215.0970751402467,1215.0970796614918,1215.0970794877262"
20607,206.082,world,206.08199999963782,0.2010703044885467,-0.06456314279985949,1.172140917327242,-8.907405108523789e-10,4.700092536255676e-10,0.037216266910826926,0.999307234776784,-4.67052762310098e-07,-9.697980763695931e-07,-7.55590909246719e-11,4.3672681332148394e-10,-2.4398441385059107e-10,-4.546653415603104e-06,8.562745742983496e-09,1.7803232400317868e-08,2.771116669460255e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970754937694,1215.0970759713387,1215.0970781154451,1215.097079895702"
20608,206.091,world,206.09099999963777,0.2010703002854183,-0.06456315152732185,1.1721409173265624,-8.888928801057249e-10,4.690652919154014e-10,0.03721624646676748,0.9993072355381626,-4.669757970756551e-07,-9.696380613645425e-07,-7.553413370319727e-11,2.2844658567258705e-10,-1.2794265596494435e-10,-4.545876776237103e-06,8.545181120923584e-09,1.7765440355874178e-08,2.7728930263064793e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970753260106,1215.0970754911507,1215.0970790202637,1215.0970796388306"
20609,206.1,world,206.09999999963773,0.20107029608298213,-0.06456316025334508,1.172140917325883,-8.898483562725565e-10,4.695496693933905e-10,0.03721622602643217,0.9993072362994024,-4.668988935973124e-07,-9.694781786280847e-07,-7.550917174477106e-11,-7.367364216250096e-10,4.103089697259314e-10,-4.545001744682979e-06,8.55175216631207e-09,1.777972184614916e-08,2.7737812047295916e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970751880318,1215.0970751415152,1215.0970796601887,1215.0970794865198"
20610,206.112,world,206.11199999963767,0.20107029048081176,-0.06456317188580167,1.172140917324977,-8.902546905582725e-10,4.697535284622159e-10,0.03721619877779173,0.9993072373141967,-4.6679616230703565e-07,-9.692645832883698e-07,-7.547589673239592e-11,4.3649852498012103e-10,-2.438583663044047e-10,-4.544152623041247e-06,8.558088983744294e-09,1.779352223250977e-08,2.771412728943242e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970754948407,1215.0970759721479,1215.0970781149936,1215.0970798942728"
20611,206.121,world,206.12099999963763,0.20107028627999254,-0.064563180608463,1.1721409173242976,-8.884080185377148e-10,4.688100497406366e-10,0.03721617834497704,0.9993072380751552,-4.6671923893200944e-07,-9.691046555627302e-07,-7.545096526809546e-11,2.2833402635290408e-10,-1.2788118329484346e-10,-4.5433764246807125e-06,8.540533355215519e-09,1.775574982800727e-08,2.7705245505201298e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970753271731,1215.0970754922228,1215.097079019315,1215.0970796375439"
20612,206.13,world,206.1299999996376,0.20107028207986524,-0.06456318932968595,1.1721409173236181,-8.893629056533175e-10,4.69294120167049e-10,0.037216157915884375,0.9993072388359748,-4.666423772854657e-07,-9.689448600438374e-07,-7.54260326195571e-11,-7.363167564962629e-10,4.100730004124745e-10,-4.542501887728119e-06,8.547100043043007e-09,1.777002219552565e-08,2.76993243156708e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970751892687,1215.0970751427776,1215.0970796588897,1215.0970794853185"
20613,206.142,world,206.14199999963753,0.2010702764807728,-0.06456320095574346,1.1721409173227122,-8.897689222550648e-10,4.694978047209542e-10,0.03721613068223122,0.9993072398502091,-4.6653970188861996e-07,-9.68731381243259e-07,-7.539281918755241e-11,4.3627448635514555e-10,-2.437357947693338e-10,-4.5416532500331415e-06,8.553432227840285e-09,1.778381310761099e-08,2.7660836584174933e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970754959064,1215.0970759729512,1215.097078114547,1215.0970798928493"
20614,206.151,world,206.1509999996375,0.20107027228226157,-0.06456320967360635,1.172140917322034,-8.879231900055753e-10,4.685547940956258e-10,0.0372161102606549,0.9993072406107478,-4.6646282037438557e-07,-9.685715407896014e-07,-7.536792236221033e-11,2.2822523932494735e-10,-1.2782293557642187e-10,-4.540877490577245e-06,8.535885313957048e-09,1.774605995870848e-08,2.765195479994381e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970753283293,1215.0970754932885,1215.097079018373,1215.0970796362626"
