header_seq,header_stamp,header_frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates_x,bodyrates_y,bodyrates_z,thrusts_0,thrusts_1,thrusts_2,thrusts_3
1748,17.49,,17.49000000000055,False,8.361814208605624,-1.5552652598273353e-05,-1.0061815882541526e-05,0.00010927031722649863,nan,nan,nan,nan
1749,17.502,,17.50200000000055,False,8.36181421609644,-1.555882062883349e-05,-1.0066478140769997e-05,0.00010924647510671918,nan,nan,nan,nan
1750,17.511,,17.51100000000055,False,8.361814221565707,-1.556328147426922e-05,-1.0069856369728524e-05,0.00010922859587147687,nan,nan,nan,nan
1751,17.52,,17.52000000000055,False,8.361814226911498,-1.556759934006326e-05,-1.0073132014168567e-05,0.00010921071891445524,nan,nan,nan,nan
1752,17.532,,17.53200000000055,False,8.361814233876268,-1.5573143444163694e-05,-1.0077346726869996e-05,0.0001091868855858991,nan,nan,nan,nan
1753,17.541,,17.54100000000055,False,8.361814238961445,-1.5577146987441777e-05,-1.008039694721088e-05,0.00010916901213345877,nan,nan,nan,nan
1754,17.55,,17.55000000000055,False,8.361814243931834,-1.5581016928745635e-05,-1.0083351294625052e-05,0.00010915114031146641,nan,nan,nan,nan
1755,17.562,,17.562000000000552,False,8.361814250407487,-1.5585977612572862e-05,-1.0087147523143004e-05,0.00010912731289359074,nan,nan,nan,nan
1756,17.571,,17.571000000000552,False,8.36181425513555,-1.5589553561046996e-05,-1.0089891020097329e-05,0.00010910944322427849,nan,nan,nan,nan
1757,17.58,,17.580000000000553,False,8.361814085742303,-1.5862725602399185e-05,-7.068881318157643e-06,0.0001090915754758299,nan,nan,nan,nan
1758,17.592,,17.592000000000553,False,8.361813755323528,-1.6388590131268494e-05,-1.2262830748841044e-06,0.00010906775324993353,nan,nan,nan,nan
1759,17.601,,17.601000000000553,False,8.361812421361993,-1.8466136362756948e-05,2.202622622966316e-05,0.00010904989234617925,nan,nan,nan,nan
1760,17.61,,17.610000000000554,False,8.361810778382367,-2.1023984055656926e-05,5.066474667610968e-05,0.00010903203436212791,nan,nan,nan,nan
1761,17.622,,17.622000000000554,False,8.361806039221653,-2.8388258001306103e-05,0.0001331787045741149,0.00010900824262236944,nan,nan,nan,nan
1762,17.631,,17.631000000000554,False,8.361801544299933,-3.538036014604598e-05,0.00021153865817332736,0.0001089904116955893,nan,nan,nan,nan
1763,17.64,,17.640000000000555,False,8.361794119543259,-4.6926284363798355e-05,0.0003409656099088941,0.00010897262120013067,nan,nan,nan,nan
1764,17.652,,17.652000000000555,False,8.361782339731993,-6.523563024184074e-05,0.0005462623842289352,0.00010894896240374288,nan,nan,nan,nan
1765,17.661,,17.661000000000556,False,8.361768892177391,-8.610916329068787e-05,0.0007803695018017974,0.00010893135453470669,nan,nan,nan,nan
1766,17.67,,17.670000000000556,False,8.361754274719347,-0.00010873114331800755,0.0010341870902268217,0.00010891385702197022,nan,nan,nan,nan
1767,17.682,,17.682000000000556,False,8.361728192442662,-0.00014884434449591517,0.0014844139957870615,0.00010889094397393767,nan,nan,nan,nan
1768,17.691,,17.691000000000557,False,8.361706468095067,-0.00018197477229137262,0.0018564962108111017,0.00010887408360471466,nan,nan,nan,nan
1769,17.7,,17.700000000000557,False,8.361678808539681,-0.00022386490083882622,0.0023270889636203126,0.00010885786054223748,nan,nan,nan,nan
1770,17.712,,17.712000000000558,False,8.361638618052051,-0.0002836929415955225,0.0029997095789231674,0.00010883714383600767,nan,nan,nan,nan
1771,17.721,,17.721000000000558,False,8.361600472293938,-0.0003399092607132724,0.003631886257141736,0.00010882308567349702,nan,nan,nan,nan
1772,17.73,,17.730000000000558,False,8.361560830225525,-0.00039713395191421383,0.004275914179942493,0.00010881006397253683,nan,nan,nan,nan
1773,17.742,,17.74200000000056,False,8.361497815725366,-0.0004864949912882711,0.005281902658135579,0.00010879591665242667,nan,nan,nan,nan
1774,17.751,,17.75100000000056,False,8.361447873403794,-0.0005553107920753268,0.006057222850095857,0.00010878746548981244,nan,nan,nan,nan
1775,17.76,,17.76000000000056,False,8.361389373991084,-0.0006349871017089064,0.006954844498198156,0.00010878272135571118,nan,nan,nan,nan
1776,17.772,,17.77200000000056,False,8.361307626336915,-0.0007422075472083545,0.008163631702528021,0.00010878094612269683,nan,nan,nan,nan
1777,17.781,,17.78100000000056,False,8.361235459488652,-0.000835732648182074,0.00921764094449196,0.00010878638921579378,nan,nan,nan,nan
1778,17.79,,17.79000000000056,False,8.36116221684068,-0.0009270098359702976,0.010246936105783845,0.00010879581847974434,nan,nan,nan,nan
1779,17.802,,17.80200000000056,False,8.36105166045676,-0.0010619111999916177,0.0117675191899397,0.00010882036367969631,nan,nan,nan,nan
1780,17.811,,17.81100000000056,False,8.360966378068108,-0.00116127609377624,0.012887882582949014,0.00010884572118422805,nan,nan,nan,nan
1781,17.82,,17.82000000000056,False,8.360870447312726,-0.001272284688395547,0.014138449436262603,0.0001088829662427688,nan,nan,nan,nan
1782,17.832,,17.832000000000562,False,8.360739411809403,-0.001415958082446441,0.01575707521981188,0.00010894497954919397,nan,nan,nan,nan
1783,17.841,,17.841000000000562,False,8.360628059647388,-0.0015376634314932293,0.017126358801959986,0.00010901040383094575,nan,nan,nan,nan
1784,17.85,,17.850000000000563,False,8.360516751159471,-0.0016528120879469315,0.018421799846865042,0.00010908484539717738,nan,nan,nan,nan
1785,17.862,,17.862000000000563,False,8.360353558801563,-0.001819018371774743,0.020288967893142173,0.00010921328484891872,nan,nan,nan,nan
1786,17.871,,17.871000000000564,False,8.360229851256761,-0.0019376124667715444,0.021620432178770205,0.0001093239221994787,nan,nan,nan,nan
1787,17.88,,17.880000000000564,False,8.360093931688928,-0.0020687034308265236,0.02308957018796048,0.00010946136442918837,nan,nan,nan,nan
1788,17.892,,17.892000000000564,False,8.359911081445532,-0.0022334717024263045,0.024934276061942175,0.00010966728107344446,nan,nan,nan,nan
1789,17.901,,17.901000000000565,False,8.359759247078639,-0.0023722151179622454,0.02648381480434236,0.000109860887953844,nan,nan,nan,nan
1790,17.91,,17.910000000000565,False,8.35960910565616,-0.0025000095175391427,0.02790944018443022,0.00011006839557594235,nan,nan,nan,nan
1791,17.922,,17.922000000000565,False,8.359393011707638,-0.002683151494722303,0.029946992952324676,0.00011039971533737035,nan,nan,nan,nan
1792,17.931,,17.931000000000566,False,8.359231216776953,-0.002810323701233898,0.03135878993970134,0.000110669510108704,nan,nan,nan,nan
1793,17.94,,17.940000000000566,False,8.35905611477385,-0.0029514522284332136,0.032920923721303605,0.00011098779119685623,nan,nan,nan,nan
1794,17.951999999999998,,17.952000000000567,False,8.358823143863543,-0.0031242148880757277,0.03482756447062862,0.00011144279008283606,nan,nan,nan,nan
1795,17.961,,17.961000000000567,False,8.358632621154934,-0.003270945299227441,0.03644054126389324,0.00011185110970873312,nan,nan,nan,nan
1796,17.97,,17.970000000000567,False,8.358445767982337,-0.0034025037303975236,0.037881700273928245,0.0001122739631250564,nan,nan,nan,nan
1797,17.982,,17.982000000000568,False,8.358180225692474,-0.003591681877418847,0.03994416798366541,0.00011292377041224709,nan,nan,nan,nan
1798,17.991,,17.991000000000568,False,8.357983258190512,-0.003719576670883676,0.041330589340936245,0.0001134344218978776,nan,nan,nan,nan
1799,18.0,,18.00000000000057,False,8.357772294564022,-0.0038636625601931015,0.04288540305577131,0.00011402101026997722,nan,nan,nan,nan
1800,18.012,,18.01200000000057,False,8.357493986573697,-0.004035458647447643,0.04472519670182941,0.0001148328134177326,nan,nan,nan,nan
1801,18.021,,18.02100000000057,False,8.357268815815297,-0.004184403114008079,0.04631092447013678,0.00011554295631950022,nan,nan,nan,nan
1802,18.03,,18.03000000000057,False,8.35704942913183,-0.004314207084351553,0.04768005825186999,0.00011625916987370369,nan,nan,nan,nan
1803,18.042,,18.04200000000057,False,8.356740512352687,-0.004503196103816646,0.04965752339977961,0.00011733432939732311,nan,nan,nan,nan
1804,18.051,,18.05100000000057,False,8.3565130623114,-0.004627542273852236,0.050940209650432756,0.00011815596560049813,nan,nan,nan,nan
1805,18.06,,18.06000000000057,False,8.356271276284154,-0.00477120247691514,0.05241368216617724,0.00011908562901718059,nan,nan,nan,nan
1806,18.072,,18.07200000000057,False,8.355954473069504,-0.004938047048572631,0.05409345523652221,0.00012033854952439643,nan,nan,nan,nan
1807,18.081,,18.08100000000057,False,8.355700169864106,-0.005087265640163662,0.055586277294763786,0.00012141888912027591,nan,nan,nan,nan
1808,18.09,,18.090000000000572,False,8.355453738850825,-0.005213598329015614,0.056821162216170173,0.00012248329462434448,nan,nan,nan,nan
1809,18.102,,18.102000000000572,False,8.35510914700696,-0.005401284733700691,0.058635176329796396,0.0001240573012234629,nan,nan,nan,nan
1810,18.111,,18.111000000000573,False,8.35485695751532,-0.005521566801490062,0.059759037953839876,0.00012523077680945296,nan,nan,nan,nan
1811,18.12,,18.120000000000573,False,8.354590372443221,-0.005665183960078809,0.06109797725575776,0.00012654836666754673,nan,nan,nan,nan
1812,18.132,,18.132000000000573,False,8.354243019210298,-0.005827930902815386,0.0625513657727245,0.00012828168087254175,nan,nan,nan,nan
1813,18.141,,18.141000000000574,False,8.353965832878632,-0.005979092503850912,0.06390238049884242,0.00012976626708343126,nan,nan,nan,nan
1814,18.15,,18.150000000000574,False,8.353698435498412,-0.006103666371875291,0.06495701207080772,0.00013119595086548492,nan,nan,nan,nan
1815,18.162,,18.162000000000575,False,8.353326493917365,-0.006293398000503083,0.06654657928749266,0.00013329049463715358,nan,nan,nan,nan
1816,18.171,,18.171000000000575,False,8.353055622305854,-0.006412229101748061,0.06746846058430055,0.00013481472826212517,nan,nan,nan,nan
1817,18.18,,18.180000000000575,False,8.352770464006548,-0.0065592651679009665,0.06862812766233903,0.00013652293748748302,nan,nan,nan,nan
1818,18.192,,18.192000000000576,False,8.352400571628795,-0.006722554441081082,0.06979850064372033,0.000138716059591989,nan,nan,nan,nan
1819,18.201,,18.201000000000576,False,8.352106644795924,-0.006880117051585347,0.07096195074346574,0.00014059378935642972,nan,nan,nan,nan
1820,18.21,,18.210000000000576,False,8.351824117975493,-0.007007191500708096,0.07179303916519478,0.0001423582491381434,nan,nan,nan,nan
1821,18.222,,18.222000000000577,False,8.351432593773277,-0.00720559316061357,0.07309632265549834,0.00014493043225908644,nan,nan,nan,nan
1822,18.231,,18.231000000000577,False,8.351148522861894,-0.00732779545754062,0.07377171668173606,0.00014675371175264934,nan,nan,nan,nan
1823,18.24,,18.240000000000578,False,8.35085025954508,-0.007483904687366549,0.07470256654932567,0.00014880415743580253,nan,nan,nan,nan
1824,18.252,,18.252000000000578,False,8.35046461843657,-0.0076549710296051985,0.07552639172598766,0.00015136574188024133,nan,nan,nan,nan
1825,18.261,,18.26100000000058,False,8.350158931202916,-0.007825345065098388,0.0764474983146735,0.0001535715996140455,nan,nan,nan,nan
1826,18.27,,18.27000000000058,False,8.349865827074339,-0.007960890020997117,0.07700327373902695,0.00015558466761531804,nan,nan,nan,nan
1827,18.282,,18.28200000000058,False,8.349460436356331,-0.008176818925595911,0.0779435445187709,0.00015851546915592014,nan,nan,nan,nan
1828,18.291,,18.29100000000058,False,8.349166958317571,-0.00830865536241695,0.07831720823617093,0.00016052726380561642,nan,nan,nan,nan
1829,18.3,,18.30000000000058,False,8.348859099602711,-0.00848097577349549,0.07895603379618574,0.00016281121358623608,nan,nan,nan,nan
1830,18.312,,18.31200000000058,False,8.348461685922985,-0.008668726276882687,0.07935268341637286,0.0001655672548167303,nan,nan,nan,nan
1831,18.321,,18.32100000000058,False,8.348146761861866,-0.008859648111380082,0.07996064142600191,0.0001679717589461696,nan,nan,nan,nan
1832,18.33,,18.33000000000058,False,8.347845084309789,-0.009010723068710634,0.08017496703961725,0.0001700815330642762,nan,nan,nan,nan
1833,18.342,,18.34200000000058,False,8.347427714304748,-0.009254504997610937,0.08065379195055625,0.00017316044603546502,nan,nan,nan,nan
1834,18.351,,18.35100000000058,False,8.347125625403025,-0.009403117215132603,0.08065579135882452,0.00017518008542790324,nan,nan,nan,nan
1835,18.36,,18.360000000000582,False,8.346808341455498,-0.00959975395928656,0.0809222972937871,0.00017751512065492997,nan,nan,nan,nan
1836,18.372,,18.372000000000583,False,8.346398524039447,-0.0098140888338938,0.08079093982030186,0.00018019139661410087,nan,nan,nan,nan
1837,18.381,,18.381000000000583,False,8.346073007852462,-0.010034155838170647,0.08099716618941016,0.00018258469190657534,nan,nan,nan,nan
1838,18.39,,18.390000000000583,False,8.34576085459022,-0.010208442606002883,0.08078873513444725,0.00018455817447578034,nan,nan,nan,nan
1839,18.402,,18.402000000000584,False,8.345327703835478,-0.01049128488623537,0.08068578989034049,0.00018745962947136203,nan,nan,nan,nan
1840,18.411,,18.411000000000584,False,8.34501347992196,-0.010664253329262565,0.08023230418968211,0.0001892188445185824,nan,nan,nan,nan
1841,18.42,,18.420000000000584,False,8.34468223791811,-0.01089386207557262,0.08003035792671451,0.00019132838844707,nan,nan,nan,nan
1842,18.432,,18.432000000000585,False,8.344253071191723,-0.011145115891804799,0.0792527803352247,0.00019352356927022772,nan,nan,nan,nan
1843,18.441,,18.441000000000585,False,8.343910425300448,-0.011403384006693159,0.07895352519597469,0.0001955913175725638,nan,nan,nan,nan
1844,18.45,,18.450000000000585,False,8.343580792497416,-0.011608776525167534,0.07822918875726773,0.00019709126543390024,nan,nan,nan,nan
1845,18.462,,18.462000000000586,False,8.343120813733352,-0.011942224066976252,0.07740741864442573,0.00019933953761225822,nan,nan,nan,nan
1846,18.471,,18.471000000000586,False,8.342785567413008,-0.012147151672515056,0.07640529803246374,0.00020045676033058035,nan,nan,nan,nan
1847,18.48,,18.480000000000587,False,8.342430117277765,-0.012418517933565519,0.07562786737854217,0.00020194028734493648,nan,nan,nan,nan
1848,18.492,,18.492000000000587,False,8.341967176318617,-0.01271688435692006,0.0740758447858489,0.00020308733692064513,nan,nan,nan,nan
1849,18.501,,18.501000000000587,False,8.341594876252657,-0.01302241898848008,0.07315814395489594,0.00020437653446022392,nan,nan,nan,nan
