header_stamp,header_seq,header_frame,pos_x,pos_y,pos_z,quat_x,quat_y,quat_z,quat_w
1755384558.2327154,723230,world,-0.04058903455734253,0.27670103311538696,0.10521453619003296,-0.0027144253253936768,0.01862296275794506,0.06032600253820419,0.9980013370513916
1755384558.235781,723231,world,-0.040586892515420914,0.27669501304626465,0.10519861429929733,-0.0026512444019317627,0.018514379858970642,0.060324884951114655,0.9980036020278931
1755384558.2384112,723232,world,-0.04059489071369171,0.27670183777809143,0.10520082712173462,-0.002648264169692993,0.01850035786628723,0.06034483760595322,0.9980026483535767
1755384558.241108,723233,world,-0.04058147966861725,0.2767108380794525,0.10520927608013153,-0.0026085972785949707,0.01849089004099369,0.06032189726829529,0.9980042576789856
1755384558.2438207,723234,world,-0.040587037801742554,0.2767096161842346,0.10522934049367905,-0.0027024149894714355,0.01864151656627655,0.06032480299472809,0.9980010390281677
1755384558.246678,723235,world,-0.040588222444057465,0.27670228481292725,0.10520763695240021,-0.0026588141918182373,0.018481753766536713,0.06033218652009964,0.9980037212371826
1755384558.2494972,723236,world,-0.04058738425374031,0.2767028510570526,0.10522624105215073,-0.002723783254623413,0.01861630007624626,0.06032334640622139,0.9980015754699707
1755384558.2522151,723237,world,-0.04058443009853363,0.27671507000923157,0.10521548241376877,-0.0026171207427978516,0.018501900136470795,0.060322828590869904,0.9980039596557617
1755384558.2548826,723238,world,-0.040600501000881195,0.27670255303382874,0.10520780086517334,-0.002646893262863159,0.018506638705730438,0.06035012751817703,0.9980021715164185
1755384558.2577562,723239,world,-0.040590424090623856,0.27670153975486755,0.10520277172327042,-0.0026392340660095215,0.018524276092648506,0.06034047156572342,0.9980024695396423
1755384558.26167,723240,world,-0.040590472519397736,0.2767041325569153,0.1052151545882225,-0.0026308298110961914,0.018481964245438576,0.060322850942611694,0.9980043172836304
1755384558.2634113,723241,world,-0.040583640336990356,0.276706337928772,0.1052350178360939,-0.002694845199584961,0.018598653376102448,0.060329318046569824,0.9980015754699707
1755384558.2661898,723242,world,-0.040591396391391754,0.27670788764953613,0.10521633177995682,-0.002628833055496216,0.018488027155399323,0.06032629311084747,0.9980040788650513
1755384558.2691338,723243,world,-0.04058152437210083,0.2767118513584137,0.10522907227277756,-0.002681523561477661,0.01861225627362728,0.06032323092222214,0.9980018138885498
1755384558.2721927,723244,world,-0.04058724641799927,0.27671119570732117,0.10522139817476273,-0.00262373685836792,0.018491875380277634,0.06033700332045555,0.9980033040046692
1755384558.2745686,723245,world,-0.04059029743075371,0.276702880859375,0.10521290451288223,-0.0026371777057647705,0.018511326983571053,0.060344234108924866,0.9980025291442871
1755384558.277236,723246,world,-0.040598995983600616,0.2767006456851959,0.10521946847438812,-0.0026530921459198,0.018513143062591553,0.06035202741622925,0.9980019330978394
1755384558.2799563,723247,world,-0.04058956354856491,0.27670368552207947,0.10522890090942383,-0.002705872058868408,0.01859922520816326,0.06032734364271164,0.9980016350746155
1755384558.2826905,723248,world,-0.0405893474817276,0.2766977846622467,0.10523109883069992,-0.002717822790145874,0.01860952191054821,0.060322754085063934,0.9980016946792603
1755384558.2854877,723249,world,-0.04059001803398132,0.2766939103603363,0.10521108657121658,-0.002635776996612549,0.018503399565815926,0.06032496690750122,0.9980037808418274
1755384558.2885413,723250,world,-0.04057922214269638,0.27670347690582275,0.105211541056633,-0.0026358067989349365,0.018481776118278503,0.060325756669044495,0.9980040788650513
1755384558.291295,723251,world,-0.0405910387635231,0.2767083942890167,0.10521996021270752,-0.0026275217533111572,0.018482543528079987,0.06032189726829529,0.9980044364929199
1755384558.2938118,723252,world,-0.04058603197336197,0.27670612931251526,0.10524153709411621,-0.002723127603530884,0.01861470192670822,0.06033743917942047,0.9980007410049438
1755384558.296789,723253,world,-0.04059420898556709,0.27670371532440186,0.10522966831922531,-0.0026985108852386475,0.018630754202604294,0.060331057757139206,0.9980008602142334
1755384558.2994635,723254,world,-0.040588006377220154,0.27669626474380493,0.10521499812602997,-0.002636551856994629,0.018496548756957054,0.06031717360019684,0.9980044364929199
1755384558.3024497,723255,world,-0.04059474170207977,0.2766990661621094,0.10521239787340164,-0.0026510655879974365,0.01849358156323433,0.06035716459155083,0.9980019330978394
1755384558.3050418,723256,world,-0.040586985647678375,0.27670323848724365,0.10521404445171356,-0.0026242733001708984,0.018506303429603577,0.06032925099134445,0.9980034828186035
1755384558.307872,723257,world,-0.04058978706598282,0.2767031490802765,0.10522475093603134,-0.0026958584785461426,0.018624212592840195,0.06032833084464073,0.9980011582374573
1755384558.3105466,723258,world,-0.04058163985610008,0.2767069935798645,0.10522076487541199,-0.0026363134384155273,0.018492262810468674,0.060337524861097336,0.9980032444000244
1755384558.3132868,723259,world,-0.040588147938251495,0.2766987383365631,0.10522277653217316,-0.0027356743812561035,0.018613357096910477,0.0603615902364254,0.9979992508888245
1755384558.3163927,723260,world,-0.04058406502008438,0.27670833468437195,0.10520558804273605,-0.002622663974761963,0.0185049120336771,0.06033651530742645,0.9980030655860901
1755384558.3189428,723261,world,-0.04058930277824402,0.2767041325569153,0.10521485656499863,-0.0027188360691070557,0.01864871010184288,0.06034817174077034,0.9979995489120483
1755384558.3216245,723262,world,-0.04058516025543213,0.27670472860336304,0.10521376132965088,-0.0027144253253936768,0.018628448247909546,0.060321420431137085,0.9980014562606812
1755384558.3245108,723263,world,-0.04058876633644104,0.2766978144645691,0.10521266609430313,-0.0026291310787200928,0.018516015261411667,0.060324061661958694,0.9980036020278931
1755384558.3273902,723264,world,-0.040595196187496185,0.276701420545578,0.10520625114440918,-0.002660095691680908,0.01849871687591076,0.060350075364112854,0.9980023503303528
1755384558.3302412,723265,world,-0.04058316722512245,0.27670997381210327,0.10522983968257904,-0.0027100741863250732,0.018606022000312805,0.06032365560531616,0.9980016946792603
1755384558.3328743,723266,world,-0.040585026144981384,0.27670904994010925,0.10521188378334045,-0.002632617950439453,0.018513057380914688,0.060329657047986984,0.998003363609314
1755384558.336257,723267,world,-0.04058247059583664,0.27669981122016907,0.10521849989891052,-0.002724587917327881,0.018605515360832214,0.060348041355609894,0.9980002045631409
1755384558.3384674,723268,world,-0.040601395070552826,0.2766982316970825,0.10520150512456894,-0.002660810947418213,0.018518663942813873,0.0603652223944664,0.9980010390281677
1755384558.3411338,723269,world,-0.040589991956949234,0.2767040431499481,0.10521029680967331,-0.002640366554260254,0.018509434536099434,0.06033609062433243,0.9980030059814453
1755384558.3439724,723270,world,-0.04057997837662697,0.27670547366142273,0.10522732883691788,-0.002695918083190918,0.018616918474435806,0.06031675264239311,0.9980020523071289
1755384558.3465514,723271,world,-0.040588829666376114,0.276700496673584,0.1052151620388031,-0.002627819776535034,0.018501095473766327,0.060335323214530945,0.9980032444000244
1755384558.349548,723272,world,-0.040580905973911285,0.2767055332660675,0.1052330955862999,-0.002712428569793701,0.01860181987285614,0.06033740192651749,0.9980010390281677
1755384558.3524177,723273,world,-0.04059634357690811,0.2767018675804138,0.10521334409713745,-0.002669394016265869,0.01850140653550625,0.06035107374191284,0.9980021119117737
1755384558.3550186,723274,world,-0.040590569376945496,0.27669936418533325,0.10522529482841492,-0.0027355849742889404,0.018628783524036407,0.06035532057285309,0.9979993104934692
1755384558.3578482,723275,world,-0.040582362562417984,0.2767028510570526,0.10522865504026413,-0.0027043819427490234,0.01861562766134739,0.06035088747739792,0.997999906539917
1755384558.3604448,723276,world,-0.04058050364255905,0.2767023742198944,0.10523395240306854,-0.0027195513248443604,0.018584400415420532,0.06034098565578461,0.9980010986328125
1755384558.3634498,723277,world,-0.04059293866157532,0.2767049968242645,0.10522600263357162,-0.002716243267059326,0.018608426675200462,0.06035969406366348,0.9979994893074036
1755384558.3661044,723278,world,-0.04058942571282387,0.27670201659202576,0.10521106421947479,-0.00264546275138855,0.018511099740862846,0.06033933907747269,0.9980026483535767
1755384558.3688917,723279,world,-0.040583740919828415,0.27670541405677795,0.10523242503404617,-0.002701371908187866,0.01861506514251232,0.06032709777355194,0.9980014562606812
1755384558.3716438,723280,world,-0.04057970643043518,0.2766963243484497,0.10523204505443573,-0.0027157962322235107,0.018589043989777565,0.06033045053482056,0.9980016946792603
1755384558.3744304,723281,world,-0.04057745262980461,0.27670687437057495,0.10523471236228943,-0.0026900768280029297,0.01860487461090088,0.06032043695449829,0.9980020523071289
1755384558.3772817,723282,world,-0.04058929532766342,0.27670547366142273,0.10520967096090317,-0.0026238560676574707,0.01853971555829048,0.06033052131533623,0.998002827167511
1755384558.3801603,723283,world,-0.040595076978206635,0.2767004370689392,0.10520600527524948,-0.002650320529937744,0.018528176471590996,0.060336410999298096,0.9980025887489319
1755384558.3827558,723284,world,-0.04058781638741493,0.2767004072666168,0.10523238033056259,-0.002718120813369751,0.01862267218530178,0.060327738523483276,0.998001217842102
1755384558.385595,723285,world,-0.04058077186346054,0.27669939398765564,0.10523343831300735,-0.0027121305465698242,0.018623897805809975,0.06034243106842041,0.9980002641677856
1755384558.3882875,723286,world,-0.04057686775922775,0.2767031192779541,0.10522197186946869,-0.002642124891281128,0.018491070717573166,0.06031552329659462,0.9980045557022095
1755384558.3911114,723287,world,-0.04059011489152908,0.2767108678817749,0.10522527247667313,-0.002701282501220703,0.018609877675771713,0.06034160777926445,0.9980006217956543
1755384558.3941967,723288,world,-0.04059803485870361,0.2766965627670288,0.10521848499774933,-0.0027594566345214844,0.01862863451242447,0.06036228686571121,0.9979989528656006
1755384558.3968809,723289,world,-0.04058350622653961,0.27669811248779297,0.10521281510591507,-0.0026541054248809814,0.01848580315709114,0.0603332556784153,0.9980036020278931
1755384558.3994577,723290,world,-0.04059208184480667,0.2766931653022766,0.10520952194929123,-0.002667248249053955,0.01849300041794777,0.06035306677222252,0.9980022311210632
1755384558.4021182,723291,world,-0.04057448357343674,0.27670764923095703,0.10522741824388504,-0.002692282199859619,0.018598610535264015,0.06032295525074005,0.9980019927024841
1755384558.4050524,723292,world,-0.04057671129703522,0.2767047584056854,0.10522261261940002,-0.002701699733734131,0.01860663667321205,0.06032639369368553,0.9980016350746155
1755384558.4076917,723293,world,-0.04058491438627243,0.27669835090637207,0.10521476715803146,-0.002643495798110962,0.018486587330698967,0.060327306389808655,0.9980039596557617
1755384558.410622,723294,world,-0.04059061408042908,0.2767086327075958,0.10519932210445404,-0.002633988857269287,0.018485896289348602,0.060339801013469696,0.9980031847953796
1755384558.413208,723295,world,-0.04058670252561569,0.27670401334762573,0.1052289828658104,-0.0027015507221221924,0.018621215596795082,0.06032685190439224,0.9980013370513916
1755384558.415995,723296,world,-0.040592655539512634,0.276693731546402,0.1052054762840271,-0.0026414692401885986,0.018499763682484627,0.06034174561500549,0.9980028867721558
1755384558.4188805,723297,world,-0.04059051722288132,0.27669933438301086,0.10520382970571518,-0.002635657787322998,0.018495304509997368,0.06031939387321472,0.9980042576789856
1755384558.421701,723298,world,-0.040598124265670776,0.2766982614994049,0.10521833598613739,-0.0027138888835906982,0.018600106239318848,0.06033793091773987,0.998000979423523
1755384558.4243712,723299,world,-0.04059615358710289,0.27669450640678406,0.10522733628749847,-0.0027225911617279053,0.01861581951379776,0.060361772775650024,0.9979991912841797
1755384558.4272778,723300,world,-0.04059211164712906,0.2767021358013153,0.10519901663064957,-0.002622544765472412,0.018511975184082985,0.06034095585346222,0.9980027079582214
1755384558.4299507,723301,world,-0.04059215635061264,0.2766994535923004,0.10520540177822113,-0.002640366554260254,0.01850159466266632,0.06033817678689957,0.9980030059814453
1755384558.4326541,723302,world,-0.040589798241853714,0.27670836448669434,0.10519743710756302,-0.0026282966136932373,0.018490495160222054,0.060343243181705475,0.9980028867721558
1755384558.4355538,723303,world,-0.040577299892902374,0.2767045795917511,0.10523362457752228,-0.002703070640563965,0.018603067845106125,0.06031652167439461,0.998002290725708
1755384558.4383898,723304,world,-0.04059325158596039,0.27670222520828247,0.10520190000534058,-0.002629011869430542,0.01852639764547348,0.060327015817165375,0.9980032444000244
1755384558.4413364,723305,world,-0.04059584438800812,0.2766985297203064,0.1052023321390152,-0.0026552677154541016,0.018494779244065285,0.060340993106365204,0.9980030059814453
1755384558.4439595,723306,world,-0.04059501737356186,0.27669447660446167,0.1052047535777092,-0.002654343843460083,0.018496353179216385,0.06033787503838539,0.9980031251907349
1755384558.4467168,723307,world,-0.04058787599205971,0.27669739723205566,0.1052233874797821,-0.002705186605453491,0.018583057448267937,0.06033705174922943,0.9980013370513916
1755384558.4496715,723308,world,-0.04058736562728882,0.2767016291618347,0.10522045940160751,-0.0027067363262176514,0.01860698126256466,0.06034006178379059,0.9980007410049438
1755384558.452185,723309,world,-0.04058387130498886,0.27670273184776306,0.10523518174886703,-0.002705305814743042,0.018612852320075035,0.060310669243335724,0.9980024099349976
1755384558.4551232,723310,world,-0.04059313237667084,0.2766936421394348,0.1052156537771225,-0.002664327621459961,0.018498826771974564,0.06033657118678093,0.9980031251907349
1755384558.4579277,723311,world,-0.040590688586235046,0.27669116854667664,0.10521920025348663,-0.002745717763900757,0.01859554834663868,0.06035143882036209,0.9980001449584961
1755384558.4605744,723312,world,-0.040587812662124634,0.27669626474380493,0.10520391911268234,-0.0026558637619018555,0.018477406352758408,0.060337554663419724,0.9980034828186035
1755384558.4634006,723313,world,-0.040600068867206573,0.27669763565063477,0.10519961267709732,-0.0026442110538482666,0.018498219549655914,0.06033133715391159,0.9980034828186035
1755384558.466038,723314,world,-0.04058777540922165,0.2766924202442169,0.10521156340837479,-0.002649545669555664,0.018491201102733612,0.06034097075462341,0.9980030059814453
1755384558.4688554,723315,world,-0.040589265525341034,0.27669253945350647,0.10522289574146271,-0.0027268528938293457,0.018637588247656822,0.06033403426408768,0.9980005621910095
1755384558.4731255,723316,world,-0.04058381915092468,0.2766976058483124,0.10522444546222687,-0.0027171969413757324,0.018613168969750404,0.060335591435432434,0.9980009198188782
1755384558.474404,723317,world,-0.04059281200170517,0.27670544385910034,0.10520315915346146,-0.002636462450027466,0.018486207351088524,0.0603298619389534,0.9980038404464722
1755384558.4771295,723318,world,-0.040601134300231934,0.2766924500465393,0.1052057072520256,-0.0026740729808807373,0.01850796304643154,0.06035618484020233,0.9980016946792603
1755384558.4799862,723319,world,-0.04060114547610283,0.2766970098018646,0.10520093142986298,-0.0026634931564331055,0.01852615363895893,0.06034807860851288,0.9980019330978394
1755384558.482767,723320,world,-0.04058454558253288,0.27669474482536316,0.1052209734916687,-0.0027340948581695557,0.018592026084661484,0.060329969972372055,0.9980015754699707
1755384558.485596,723321,world,-0.04058592766523361,0.27669528126716614,0.10522136092185974,-0.0027125775814056396,0.018601316958665848,0.060327161103487015,0.9980015754699707
1755384558.4882226,723322,world,-0.04058714210987091,0.27670785784721375,0.10521077364683151,-0.0026305317878723145,0.018488027155399323,0.06032659113407135,0.9980040192604065
1755384558.4911451,723323,world,-0.04058759659528732,0.27670571208000183,0.10522682964801788,-0.0027277767658233643,0.018593238666653633,0.06033788621425629,0.9980010986328125
1755384558.4940906,723324,world,-0.0405929870903492,0.2767006754875183,0.10522962361574173,-0.002732187509536743,0.018603987991809845,0.06035821884870529,0.9979996681213379
1755384558.4970555,723325,world,-0.04058424010872841,0.2767062485218048,0.10523168742656708,-0.002695053815841675,0.018607119098305702,0.06031700223684311,0.9980021715164185
1755384558.4995098,723326,world,-0.040582407265901566,0.2767001986503601,0.10522795468568802,-0.0027309060096740723,0.018638569861650467,0.06033247336745262,0.9980005621910095
1755384558.504551,723327,world,-0.04059574753046036,0.276690274477005,0.1051994040608406,-0.00267714262008667,0.01851467974483967,0.06034284830093384,0.9980023503303528
1755384558.5052629,723328,world,-0.04059574007987976,0.27670055627822876,0.10521141439676285,-0.002712249755859375,0.0186223816126585,0.06035545468330383,0.9979995489120483
1755384558.5079393,723329,world,-0.04057745262980461,0.2767087519168854,0.10522951185703278,-0.002684354782104492,0.01859613135457039,0.06032301113009453,0.9980020523071289
1755384558.5123048,723330,world,-0.040605220943689346,0.2766916751861572,0.10519859939813614,-0.0026958584785461426,0.01851203851401806,0.06037265062332153,0.9980005621910095
1755384558.5133836,723331,world,-0.04059043154120445,0.27669990062713623,0.10520252585411072,-0.002660095691680908,0.0184742733836174,0.06035277247428894,0.9980025887489319
1755384558.5165122,723332,world,-0.04057522118091583,0.2767094075679779,0.10522483289241791,-0.002719402313232422,0.018573865294456482,0.060355983674526215,0.9980003833770752
1755384558.5194778,723333,world,-0.040575310587882996,0.27669966220855713,0.10522672533988953,-0.00271567702293396,0.01858479715883732,0.06032921373844147,0.9980018138885498
1755384558.521745,723334,world,-0.040579743683338165,0.27670180797576904,0.1051979660987854,-0.002634108066558838,0.01849852316081524,0.060323067009449005,0.9980040192604065
1755384558.5267031,723335,world,-0.040580958127975464,0.2767024636268616,0.10521523654460907,-0.0027176737785339355,0.01861141435801983,0.06032310426235199,0.9980016350746155
1755384558.527243,723336,world,-0.04059228301048279,0.2766953110694885,0.10519745200872421,-0.0026902854442596436,0.01849103718996048,0.06036815792322159,0.998001217842102
1755384558.530325,723337,world,-0.040590621531009674,0.27669671177864075,0.1051969900727272,-0.002661585807800293,0.01850709691643715,0.06034601852297783,0.9980024099349976
1755384558.5328074,723338,world,-0.04057680070400238,0.2767028212547302,0.10521259903907776,-0.002621084451675415,0.018490616232156754,0.060301121324300766,0.9980055093765259
1755384558.5361261,723339,world,-0.040588460862636566,0.27669185400009155,0.10522045940160751,-0.002743244171142578,0.01861300878226757,0.06035991758108139,0.9979993104934692
1755384558.5383835,723340,world,-0.0405958890914917,0.2767002582550049,0.10519576817750931,-0.002656221389770508,0.01850251853466034,0.06035494804382324,0.9980019330978394
1755384558.5411677,723341,world,-0.04058469086885452,0.2766919434070587,0.10520385205745697,-0.002670854330062866,0.018477901816368103,0.0603373646736145,0.998003363609314
1755384558.544264,723342,world,-0.04059212654829025,0.27670031785964966,0.10520369559526443,-0.0026401281356811523,0.01849346049129963,0.06033509969711304,0.998003363609314
1755384558.5468042,723343,world,-0.040576010942459106,0.27670818567276,0.10523004084825516,-0.002709895372390747,0.01861935295164585,0.06032679229974747,0.9980013370513916
1755384558.5499394,723344,world,-0.04058573395013809,0.27669572830200195,0.10520908981561661,-0.002661973237991333,0.018497543409466743,0.06035500764846802,0.9980020523071289
1755384558.5521646,723345,world,-0.0405767522752285,0.2767018675804138,0.10521751642227173,-0.0026420652866363525,0.018501954153180122,0.06034602224826813,0.9980025291442871
1755384558.5548942,723346,world,-0.04058202728629112,0.2767038345336914,0.10523156821727753,-0.0027157068252563477,0.01860838755965233,0.06033191457390785,0.998001217842102
1755384558.5579655,723347,world,-0.04058254882693291,0.27670347690582275,0.10522380471229553,-0.002721846103668213,0.018615083768963814,0.06033642590045929,0.9980008006095886
1755384558.5605683,723348,world,-0.04058530554175377,0.2766921818256378,0.10521118342876434,-0.0026622414588928223,0.018508346751332283,0.0603552907705307,0.998001754283905
1755384558.5634654,723349,world,-0.04058355838060379,0.2766978442668915,0.10521923750638962,-0.0027084052562713623,0.018602216616272926,0.06034661829471588,0.9980003833770752
1755384558.5660553,723350,world,-0.04058411717414856,0.2766982316970825,0.10523051023483276,-0.002717643976211548,0.01860683225095272,0.06031722575426102,0.9980021715164185
1755384558.5690799,723351,world,-0.040580324828624725,0.27670156955718994,0.10522808879613876,-0.002712637186050415,0.0186218973249197,0.06034349650144577,0.9980002641677856
1755384558.571843,723352,world,-0.0405806303024292,0.27670273184776306,0.1052282378077507,-0.0026925206184387207,0.018620191141963005,0.06032221019268036,0.9980016350746155
1755384558.5745108,723353,world,-0.040585458278656006,0.27670642733573914,0.10522498935461044,-0.00272408127784729,0.018621673807501793,0.06035693734884262,0.9979994297027588
1755384558.5772963,723354,world,-0.04058782011270523,0.27670127153396606,0.10520723462104797,-0.0026550889015197754,0.018503716215491295,0.06035999953746796,0.9980016350746155
1755384558.5801558,723355,world,-0.040586765855550766,0.2767011821269989,0.10522552579641342,-0.0027252137660980225,0.018604878336191177,0.06035487726330757,0.9979997873306274
1755384558.5829246,723356,world,-0.04057683050632477,0.2767027020454407,0.10522296279668808,-0.00269278883934021,0.018627190962433815,0.060327135026454926,0.998001217842102
1755384558.585598,723357,world,-0.040585651993751526,0.2766985297203064,0.10521393269300461,-0.0027109086513519287,0.01860450953245163,0.06033911556005478,0.9980008602142334
1755384558.5883777,723358,world,-0.040576525032520294,0.2766979932785034,0.10523054748773575,-0.00272563099861145,0.018594957888126373,0.060325987637043,0.9980018138885498
1755384558.5911846,723359,world,-0.04058334231376648,0.2767026126384735,0.10522426664829254,-0.002698451280593872,0.018624627962708473,0.06032691150903702,0.9980013370513916
1755384558.5939376,723360,world,-0.0406043604016304,0.27669763565063477,0.10520179569721222,-0.0026705265045166016,0.0185163002461195,0.0603480190038681,0.9980020523071289
1755384558.5966408,723361,world,-0.04058856517076492,0.2767026126384735,0.1052168682217598,-0.002721935510635376,0.018605321645736694,0.06035304814577103,0.9980000257492065
1755384558.5994563,723362,world,-0.04059777408838272,0.2766977846622467,0.105219267308712,-0.002671152353286743,0.01848183199763298,0.06035223230719566,0.9980025291442871
1755384558.6020696,723363,world,-0.04059533774852753,0.276699423789978,0.10520628094673157,-0.002637892961502075,0.01849600113928318,0.06035038083791733,0.9980024099349976
1755384558.604957,723364,world,-0.04058895260095596,0.27670538425445557,0.105223149061203,-0.002714872360229492,0.01860327459871769,0.0603497177362442,0.9980002641677856
1755384558.6076767,723365,world,-0.040589816868305206,0.27670174837112427,0.10521922260522842,-0.002716541290283203,0.01860681176185608,0.060355477035045624,0.9979997873306274
1755384558.6105475,723366,world,-0.04058178886771202,0.27670490741729736,0.10521000623703003,-0.002634704113006592,0.018507225438952446,0.06034477800130844,0.9980024695396423
1755384558.6133032,723367,world,-0.04058237373828888,0.2767021954059601,0.10522942990064621,-0.00270766019821167,0.018602387979626656,0.06033020466566086,0.9980015158653259
1755384558.6173785,723368,world,-0.040590718388557434,0.27670034766197205,0.10520558059215546,-0.0026467740535736084,0.01850435696542263,0.0603480339050293,0.998002290725708
1755384558.6187801,723369,world,-0.04059462994337082,0.2767065763473511,0.10522077232599258,-0.0026982128620147705,0.018629107624292374,0.06033165380358696,0.9980008602142334
1755384558.6217864,723370,world,-0.04058705270290375,0.2767075300216675,0.10520730912685394,-0.0026349127292633057,0.018491854891180992,0.06035001575946808,0.9980025291442871
1755384558.6244357,723371,world,-0.04059431701898575,0.276694655418396,0.10520769655704498,-0.002655923366546631,0.018514933064579964,0.06034506857395172,0.9980023503303528
1755384558.6275432,723372,world,-0.040589600801467896,0.2766958177089691,0.10521108657121658,-0.0026437342166900635,0.018511421978473663,0.06034453213214874,0.9980024099349976
1755384558.6301074,723373,world,-0.040595658123493195,0.2766983211040497,0.10522174835205078,-0.00273740291595459,0.01859959587454796,0.060359518975019455,0.9979996681213379
1755384558.6328444,723374,world,-0.04058343917131424,0.27670636773109436,0.10521509498357773,-0.002629995346069336,0.01850525289773941,0.060328900814056396,0.9980034828186035
1755384558.635671,723375,world,-0.04057851433753967,0.2767060697078705,0.10522504150867462,-0.0026991665363311768,0.018589776009321213,0.060333069413900375,0.9980015754699707
1755384558.6384587,723376,world,-0.040601231157779694,0.27670031785964966,0.10520871728658676,-0.0026601552963256836,0.018498234450817108,0.06034912168979645,0.9980024099349976
1755384558.641078,723377,world,-0.04058675095438957,0.2766966223716736,0.10520492494106293,-0.0026601552963256836,0.018462827429175377,0.06034177541732788,0.9980034828186035
1755384558.644055,723378,world,-0.04059091955423355,0.276697039604187,0.10520678758621216,-0.0026321113109588623,0.018497364595532417,0.06031575798988342,0.9980044364929199
1755384558.6467755,723379,world,-0.04059130698442459,0.276706337928772,0.10521052777767181,-0.0026190578937530518,0.018509501591324806,0.060329727828502655,0.9980034828186035
1755384558.649404,723380,world,-0.04058324173092842,0.2766993045806885,0.10523242503404617,-0.0027029216289520264,0.018603505566716194,0.06033341586589813,0.998001217842102
