header_seq,header_stamp,header_frame_id,t,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,velocity_linear_x,velocity_linear_y,velocity_linear_z,velocity_angular_x,velocity_angular_y,velocity_angular_z,acceleration_linear_x,acceleration_linear_y,acceleration_linear_z,acceleration_angular_x,acceleration_angular_y,acceleration_angular_z,acc_bias_x,acc_bias_y,acc_bias_z,gyr_bias_x,gyr_bias_y,gyr_bias_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,motors_len,motors
15796,1756792478.5781567,world,1756792478.5781567,-0.031085784589540276,-0.0866687738416395,0.12831052717563912,0.15214993801812635,-0.07329094418505236,-0.026434641170516453,0.9852817077403447,8.153544571637707e-05,-0.0004488750327173746,0.0002269328668014025,0.0012763442880457834,0.0035522441358844404,0.0009365345637852632,0.00030667575994416187,-0.0038410566801057176,0.0011742821987582902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15797,1756792478.5879245,world,1756792478.5879245,-0.031090128066853632,-0.08666336518855729,0.12830069926604282,0.1521586572872453,-0.07335977478700892,-0.026461048644974818,0.9852745299460198,-0.00010550130409024054,-8.39182480215164e-05,-0.0002013315693174672,0.0015963634822290108,-0.005042411281685023,-0.0006482858677609511,-0.0011473593523639992,-0.0006919849773937901,-0.002177292529557704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15798,1756792478.597931,world,1756792478.597931,-0.031104644839059805,-0.08666563666299382,0.1282701243248991,0.15215861457396884,-0.07332257113796388,-0.02650269332094411,0.9852761865687127,-0.000590463866070385,-0.00012903199916735125,-0.001264681788657451,0.0010398410612828717,7.060356704018472e-05,-0.0047482824838380195,-0.004728727135690832,-0.0009571248007114291,-0.010132266007451079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15799,1756792478.607923,world,1756792478.607923,-0.031096373284023867,-0.08666315649476768,0.12828337621531585,0.1521121008173441,-0.07334285877702415,-0.026428286174672556,0.9852838573432621,-6.631350377315088e-05,-2.1130448744465905e-05,-0.00032964189417386796,-0.004682103900646907,-0.002292064611876682,0.006674366668765513,-0.0002755375447647569,-0.00010561583807354588,-0.0020760269845024283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15800,1756792478.617935,world,1756792478.617935,-0.031092313756025298,-0.08666556347396852,0.12828305624804284,0.1521530914553362,-0.07334378077357563,-0.026453047085384925,0.9852767950592972,0.00010895090212815437,-0.00011417980987151629,-0.00022694639733778296,0.0020253872436294526,-0.0011542100674580675,-0.0005014241535474299,0.0010932250422199892,-0.0008321147907688854,-0.0011112966259274823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15801,1756792478.627937,world,1756792478.627937,-0.031093587247931626,-0.08665807396439608,0.12829162195896465,0.15217997645367368,-0.0733611959996934,-0.026462017443056957,0.9852711054937606,3.8497468747604894e-05,0.0002611811495381244,0.00012872976527541314,0.004810490333787692,-0.001801147556021511,-0.000509771854121612,0.00048656561022916104,0.00223303106815815,0.0016243633401375498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15802,1756792478.6379662,world,1756792478.6379662,-0.0310998538429222,-0.08666123855550109,0.12829359179922462,0.15217086682687123,-0.07328613324368483,-0.026463425859756022,0.9852780607803632,-0.00023054978754924438,4.1005210228185654e-05,0.00014488040481352546,0.0013236041046498302,0.008060669745486922,-0.0023826540926335433,-0.001664967939582206,0.00032645482097247414,0.0015783369479638284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15803,1756792478.648132,world,1756792478.648132,-0.031094288091263415,-0.08665816817748832,0.12829944123671205,0.15208232884099232,-0.0732852995800708,-0.026429437631861015,0.9852927052131377,8.051595723346334e-05,0.0001456145340982722,0.0003132751498824149,-0.00871294298012662,0.0024521067035491962,0.002766118830287,0.0009108957025715719,0.0011092608481689534,0.0027311273992728534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15804,1756792478.6579165,world,1756792478.6579165,-0.031095521562161905,-0.08665966589997884,0.12830055948888452,0.1522051698036288,-0.0733561788307417,-0.026465379865658525,0.9852674971706755,3.7889957158802395e-05,5.919717722710985e-05,0.00018447494819432027,0.0110354914373777,-0.009534193108382704,-0.002754664788097432,0.0005662885922315674,0.00039013802515687804,0.0013797321568824023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
15805,1756792478.6679463,world,1756792478.6679463,-0.031094188330632808,-0.086667003212806,0.1282951407935145,0.1521566606904905,-0.07335140541044692,-0.026490022318459008,0.9852746828419975,5.6483136760821344e-05,-0.00024151547443933434,-0.00010400386763223957,-0.0004959383830802443,-0.0035112443083258,-0.00468073299704537,0.0006219042197366008,-0.00196377609372236,-0.000998026599221523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"0.0,0.0,0.0,0.0"
