43259,1756792478.8560574,world,-0.031087763607501984,-0.0866609662771225,0.12829986214637756,0.15212348103523254,-0.07331472635269165,-0.026467623189091682,0.9852831363677979
43260,1756792478.858688,world,-0.03108901157975197,-0.08666737377643585,0.12830285727977753,0.15211698412895203,-0.07332620024681091,-0.0264577753841877,0.9852834939956665
43261,1756792478.8614876,world,-0.031084585934877396,-0.08666160702705383,0.12829846143722534,0.1521444320678711,-0.07333596050739288,-0.026443541049957275,0.9852789640426636
43262,1756792478.8642082,world,-0.031089812517166138,-0.08665555715560913,0.12830355763435364,0.15217921137809753,-0.07334040105342865,-0.026464760303497314,0.9852726459503174
43263,1756792478.8672009,world,-0.031094644218683243,-0.08666302263736725,0.12829600274562836,0.15217790007591248,-0.07336608320474625,-0.02647152729332447,0.9852707386016846
43264,1756792478.8700478,world,-0.03108767792582512,-0.08665862679481506,0.12829719483852386,0.1521693468093872,-0.07333136349916458,-0.02645261585712433,0.985275149345398
43265,1756792478.872933,world,-0.031099490821361542,-0.0866706445813179,0.12828122079372406,0.15216541290283203,-0.07329369336366653,-0.026464918628335,0.9852782487869263
43266,1756792478.8757548,world,-0.031096506863832474,-0.08666512370109558,0.1282859444618225,0.1521623134613037,-0.07329777628183365,-0.02646796405315399,0.9852783679962158
43267,1756792478.8782785,world,-0.03110584244132042,-0.08667084574699402,0.1282891035079956,0.15214166045188904,-0.07331231981515884,-0.02648399956524372,0.9852800369262695
43268,1756792478.881009,world,-0.031077146530151367,-0.0866568386554718,0.12830282747745514,0.1521282196044922,-0.07333258539438248,-0.026437515392899513,0.9852818250656128
43269,1756792478.883569,world,-0.031087413430213928,-0.08666660636663437,0.12829425930976868,0.1521303355693817,-0.07331354916095734,-0.026450451463460922,0.9852825403213501
43270,1756792478.88651,world,-0.0310954749584198,-0.08665865659713745,0.1282888799905777,0.1521587371826172,-0.07329593598842621,-0.02646636590361595,0.9852790832519531
43271,1756792478.8892817,world,-0.031089022755622864,-0.08665863424539566,0.1282964050769806,0.15212365984916687,-0.07333561778068542,-0.02644338831305504,0.9852821826934814
43272,1756792478.8922527,world,-0.031086917966604233,-0.08665817230939865,0.12828969955444336,0.1521506905555725,-0.07335830479860306,-0.026462974026799202,0.9852758049964905
43273,1756792478.8948028,world,-0.031084120273590088,-0.08665069192647934,0.12827855348587036,0.15219518542289734,-0.07336826622486115,-0.026468873023986816,0.9852679967880249
43274,1756792478.8977644,world,-0.03108576312661171,-0.08665385842323303,0.12829849123954773,0.15214428305625916,-0.07336103171110153,-0.02643994428217411,0.9852771759033203
43275,1756792478.9003403,world,-0.031095389276742935,-0.08666211366653442,0.12829867005348206,0.15213218331336975,-0.07331790030002594,-0.026465946808457375,0.9852815866470337
43276,1756792478.902997,world,-0.031089242547750473,-0.08666571974754333,0.12829238176345825,0.1521240472793579,-0.07335737347602844,-0.026448052376508713,0.9852803945541382
43277,1756792478.905965,world,-0.03108232095837593,-0.08665909618139267,0.12830525636672974,0.15212786197662354,-0.07332086563110352,-0.026434004306793213,0.9852828979492188
43278,1756792478.9087765,world,-0.031079798936843872,-0.08665738254785538,0.1283009648323059,0.1521301567554474,-0.07332572340965271,-0.02642953023314476,0.985282301902771
43279,1756792478.9113789,world,-0.03108060359954834,-0.08666647970676422,0.12830248475074768,0.15214043855667114,-0.07334418594837189,-0.026424283161759377,0.9852795004844666
43280,1756792478.9141273,world,-0.03109106793999672,-0.08666273951530457,0.12830540537834167,0.15216737985610962,-0.07332301139831543,-0.026461567729711533,0.98527592420578
43281,1756792478.9170892,world,-0.031090326607227325,-0.08665288239717484,0.12829843163490295,0.15216130018234253,-0.07330666482448578,-0.02646184153854847,0.9852780699729919
43282,1756792478.9197628,world,-0.03107963129878044,-0.08665937185287476,0.12830184400081635,0.1521502435207367,-0.0733461081981659,-0.02644232288002968,0.9852772951126099
43283,1756792478.9224553,world,-0.03108927607536316,-0.08666213601827621,0.12829872965812683,0.15213638544082642,-0.07331433147192001,-0.026463566347956657,0.9852812886238098
43284,1756792478.9252856,world,-0.031088251620531082,-0.08665533363819122,0.12829792499542236,0.1521356701850891,-0.07330828905105591,-0.026445038616657257,0.9852823615074158
43285,1756792478.9279668,world,-0.031087085604667664,-0.08665947616100311,0.1282915472984314,0.1521356701850891,-0.07333069294691086,-0.02643301896750927,0.9852809309959412
43286,1756792478.9308174,world,-0.031085707247257233,-0.08666934072971344,0.1282917559146881,0.15212523937225342,-0.07331589609384537,-0.02644953317940235,0.9852832555770874
