header_seq,header_stamp,header_frame_id,t,is_single_rotor_thrust,collective_thrust,bodyrates_x,bodyrates_y,bodyrates_z,thrusts_0,thrusts_1,thrusts_2,thrusts_3
30313,1756139495.1621299,,1756139495.1621299,False,10.031127871417919,-0.624859212095461,0.6393181488861467,0.021269937896348668,nan,nan,nan,nan
30314,1756139495.172135,,1756139495.172135,False,10.000753326674271,-0.6344833163979404,0.7175220067432961,0.018730974170293988,nan,nan,nan,nan
30315,1756139495.18215,,1756139495.18215,False,9.948010370457725,-0.6367237823239068,0.7677475355618216,0.01802888791184733,nan,nan,nan,nan
30316,1756139495.1921437,,1756139495.1921437,False,9.9493605633876,-0.6245174770975858,0.8155110263236474,0.015195122081198975,nan,nan,nan,nan
30317,1756139495.2026699,,1756139495.2026699,False,9.966078344511304,-0.6023220215907787,0.8478312808017341,0.0107704922350991,nan,nan,nan,nan
30318,1756139495.2124183,,1756139495.2124183,False,9.93781477139596,-0.5667760141685911,0.844388800689608,0.010445493416555608,nan,nan,nan,nan
30319,1756139495.2221265,,1756139495.2221265,False,9.95185602406453,-0.5125528982648898,0.8286420191570023,0.011744796446677709,nan,nan,nan,nan
30320,1756139495.23221,,1756139495.23221,False,9.938584559986802,-0.48282147190465646,0.799180097847785,0.012026848968848319,nan,nan,nan,nan
30321,1756139495.2423368,,1756139495.2423368,False,9.920984340170445,-0.463542860136757,0.7533511746729119,0.011618313012070433,nan,nan,nan,nan
30322,1756139495.2521431,,1756139495.2521431,False,9.876233804540666,-0.42528641281820556,0.692603658144104,0.014903740104569066,nan,nan,nan,nan
30323,1756139495.264507,,1756139495.264507,False,9.832063578520394,-0.38775892667797246,0.6194159853065467,0.018146708522737882,nan,nan,nan,nan
30324,1756139495.2744658,,1756139495.2744658,False,9.819342368424467,-0.3227924373350256,0.5456031891250497,0.015844772943474198,nan,nan,nan,nan
30325,1756139495.282619,,1756139495.282619,False,9.812527850943093,-0.2721219952352744,0.484518480536194,0.020196256020407328,nan,nan,nan,nan
30326,1756139495.2921581,,1756139495.2921581,False,9.79845762821479,-0.23330021336787576,0.4233459737375115,0.01860636242859605,nan,nan,nan,nan
30327,1756139495.3021343,,1756139495.3021343,False,9.778648452853048,-0.1974204424624893,0.3577364296751674,0.019432058052691072,nan,nan,nan,nan
30328,1756139495.3121316,,1756139495.3121316,False,9.770365156731456,-0.163544066417975,0.2910221303980709,0.020891790261108416,nan,nan,nan,nan
30329,1756139495.3221204,,1756139495.3221204,False,9.76550142340725,-0.12280008074095833,0.21422730234810713,0.021879713784220864,nan,nan,nan,nan
30330,1756139495.332139,,1756139495.332139,False,9.69643414987594,-0.12459742148827405,0.1950976068136882,0.023781881270359604,nan,nan,nan,nan
30331,1756139495.342122,,1756139495.342122,False,9.666935246345611,-0.10754081109764951,0.15199344583372226,0.024994151089294977,nan,nan,nan,nan
30332,1756139495.3521235,,1756139495.3521235,False,9.633586741779732,-0.09468470818830182,0.13667408010220713,0.02589972928286018,nan,nan,nan,nan
30333,1756139495.3621244,,1756139495.3621244,False,9.634194240896148,-0.06849920938824425,0.09804321647603483,0.02581759923159836,nan,nan,nan,nan
30334,1756139495.3721356,,1756139495.3721356,False,9.605049120661427,-0.07691039226189536,0.09998100563235476,0.028205624321797847,nan,nan,nan,nan
30335,1756139495.382159,,1756139495.382159,False,9.588957449306978,-0.06440348530162952,0.09500664576712285,0.02784736379472552,nan,nan,nan,nan
30336,1756139495.392132,,1756139495.392132,False,9.577130476037043,-0.061230631415142164,0.08863712686718539,0.028498948865618344,nan,nan,nan,nan
30337,1756139495.4021556,,1756139495.4021556,False,9.542721048870634,-0.07083272943277533,0.08703744598310435,0.028773151517789426,nan,nan,nan,nan
30338,1756139495.412173,,1756139495.412173,False,9.519766636440293,-0.07106359728322986,0.10054333756227674,0.030614891334106387,nan,nan,nan,nan
30339,1756139495.4222558,,1756139495.4222558,False,9.530179558695995,-0.05522269262671024,0.10434926205273341,0.028742613945434654,nan,nan,nan,nan
30340,1756139495.4321332,,1756139495.4321332,False,9.524820326534387,-0.05027725355509767,0.11475908172113489,0.031326785567988784,nan,nan,nan,nan
30341,1756139495.4421322,,1756139495.4421322,False,9.496878257558388,-0.049792177035388276,0.1190999220949024,0.028261095370032793,nan,nan,nan,nan
30342,1756139495.4521325,,1756139495.4521325,False,9.480170319104072,-0.04604735075045464,0.11947035566459692,0.030290747365786835,nan,nan,nan,nan
30343,1756139495.4621277,,1756139495.4621277,False,9.477877868090273,-0.03412030495901863,0.11696607917425514,0.029820140719338317,nan,nan,nan,nan
30344,1756139495.4721262,,1756139495.4721262,False,9.473224533631052,-0.03418197631955494,0.11827629896199318,0.02953454039107599,nan,nan,nan,nan
30345,1756139495.482116,,1756139495.482116,False,9.459424775853535,-0.04543575194080043,0.1150518313632605,0.028519642889463112,nan,nan,nan,nan
30346,1756139495.4921076,,1756139495.4921076,False,9.428948592788064,-0.03369376724019329,0.10508094926422486,0.030189410351575883,nan,nan,nan,nan
30347,1756139495.5021348,,1756139495.5021348,False,9.41651017090679,-0.02367421128605094,0.09734283045124598,0.029988059806736394,nan,nan,nan,nan
30348,1756139495.5121202,,1756139495.5121202,False,9.421930654347474,-0.017300007458871752,0.09362585776219239,0.027457431796479966,nan,nan,nan,nan
30349,1756139495.5221684,,1756139495.5221684,False,9.410212735783658,-0.009198779675179763,0.08081704546702675,0.028174270401012766,nan,nan,nan,nan
30350,1756139495.532119,,1756139495.532119,False,9.398952156465644,0.013852061592589449,0.05714585031849917,0.029178288680400163,nan,nan,nan,nan
30351,1756139495.542138,,1756139495.542138,False,9.388059213909662,0.015367450340309004,0.04538836022052266,0.027305601013595138,nan,nan,nan,nan
30352,1756139495.5522559,,1756139495.5522559,False,9.36970232087169,0.01255416214740358,0.033720039062432844,0.026922842420165786,nan,nan,nan,nan
30353,1756139495.5621405,,1756139495.5621405,False,9.365571192562768,0.018443268404477686,0.010014621927765956,0.02582489059861802,nan,nan,nan,nan
30354,1756139495.5721636,,1756139495.5721636,False,9.365555621561448,0.041072015685915376,-0.003104010139415996,0.026730288765876412,nan,nan,nan,nan
30355,1756139495.5821843,,1756139495.5821843,False,9.373386745365966,0.051492142454219146,-0.023276890380393527,0.02460257623354114,nan,nan,nan,nan
30356,1756139495.5921242,,1756139495.5921242,False,9.364659779353943,0.03424475674227011,-0.02482705450470115,0.022394369594043874,nan,nan,nan,nan
30357,1756139495.602157,,1756139495.602157,False,9.360241318477042,0.03702882782212602,-0.03644188911860566,0.023034166502491196,nan,nan,nan,nan
30358,1756139495.6122494,,1756139495.6122494,False,9.34906163568091,0.04919778056025783,-0.04036244882105147,0.02187227885031794,nan,nan,nan,nan
30359,1756139495.6221256,,1756139495.6221256,False,9.34532905086975,0.0530146652222537,-0.04122122362859225,0.021139412829383614,nan,nan,nan,nan
30360,1756139495.632123,,1756139495.632123,False,9.340891305193065,0.05258971959457353,-0.04115437469043302,0.019036294017724397,nan,nan,nan,nan
30361,1756139495.642127,,1756139495.642127,False,9.321185403896877,0.03614350811115717,-0.051247429621292535,0.017005638091284497,nan,nan,nan,nan
30362,1756139495.6521292,,1756139495.6521292,False,9.301446536956764,0.03356006549627676,-0.04179761371955109,0.0170838053838019,nan,nan,nan,nan
30363,1756139495.6621377,,1756139495.6621377,False,9.30371672658367,0.03160640799120083,-0.02977837317979721,0.016290902020281602,nan,nan,nan,nan
30364,1756139495.672305,,1756139495.672305,False,9.305978180846507,0.031114188626933353,-0.03056407132677683,0.015841485884820948,nan,nan,nan,nan
30365,1756139495.6821592,,1756139495.6821592,False,9.304971420467764,0.03345536202117115,-0.022598938469147817,0.014763026056219233,nan,nan,nan,nan
30366,1756139495.6921806,,1756139495.6921806,False,9.301316222429712,0.03571375728255649,-0.015621505880943267,0.01301467347899863,nan,nan,nan,nan
30367,1756139495.7022057,,1756139495.7022057,False,9.300885825954792,0.03583513984670553,-0.00902693249933579,0.013147715400314052,nan,nan,nan,nan
30368,1756139495.7121537,,1756139495.7121537,False,9.30038854129903,0.029472470324828016,0.001038695674785671,0.012047428103819976,nan,nan,nan,nan
30369,1756139495.7222672,,1756139495.7222672,False,9.311293200564247,0.028897682741176673,0.0005032980079681049,0.01153461134410655,nan,nan,nan,nan
30370,1756139495.7322247,,1756139495.7322247,False,9.308233124063982,0.03643486787269078,0.0017582479189798108,0.010318279911555884,nan,nan,nan,nan
30371,1756139495.742176,,1756139495.742176,False,9.299335669224774,0.023247116798941904,0.003777652080355604,0.0087614973479211,nan,nan,nan,nan
30372,1756139495.7521465,,1756139495.7521465,False,9.30535891395809,0.03088013329236332,-3.180829876685376e-05,0.008322343537739894,nan,nan,nan,nan
30373,1756139495.7622082,,1756139495.7622082,False,9.301847381607166,0.02558619582711572,0.0015660866077728747,0.007356682333067635,nan,nan,nan,nan
30374,1756139495.772141,,1756139495.772141,False,9.291610859073852,0.018699948684179773,-0.0030698030014740234,0.006198035549411807,nan,nan,nan,nan
30375,1756139495.7821577,,1756139495.7821577,False,9.302299912966117,0.02938109441101587,-0.008251286920371305,0.006727262038135052,nan,nan,nan,nan
30376,1756139495.7921422,,1756139495.7921422,False,9.30207733396125,0.021578429782106428,-0.009993416281456953,0.0060320480218272856,nan,nan,nan,nan
30377,1756139495.8023932,,1756139495.8023932,False,9.286142858510456,0.021884535518006287,-0.015542388366702775,0.005326972741237848,nan,nan,nan,nan
30378,1756139495.812261,,1756139495.812261,False,9.279164612404404,0.016833128894986674,-0.018965862012120815,0.005141167135431396,nan,nan,nan,nan
30379,1756139495.8221986,,1756139495.8221986,False,9.287652710667818,0.021494688025903395,-0.021347241189070134,0.004146734522229388,nan,nan,nan,nan
30380,1756139495.8321555,,1756139495.8321555,False,9.285628446152662,0.029486090441745362,-0.015899175573217263,0.004761043307448191,nan,nan,nan,nan
30381,1756139495.8421624,,1756139495.8421624,False,9.273277950042504,0.02574962749377395,-0.016922491408953102,0.00530050651300392,nan,nan,nan,nan
30382,1756139495.8521388,,1756139495.8521388,False,9.274034885383609,0.03125192825370117,-0.019857158208053834,0.004681014266551437,nan,nan,nan,nan
30383,1756139495.8621511,,1756139495.8621511,False,9.26869275930828,0.034176500816573745,-0.016003054099245937,0.004553941719477553,nan,nan,nan,nan
30384,1756139495.8721588,,1756139495.8721588,False,9.273074094408683,0.02367056008351789,-0.016489415218161548,0.00400023846430671,nan,nan,nan,nan
30385,1756139495.8821638,,1756139495.8821638,False,9.291630816907706,0.029341907126340116,-0.01671823997330911,0.003721268353003768,nan,nan,nan,nan
30386,1756139495.8921661,,1756139495.8921661,False,9.303340133076139,0.031480827895657634,-0.019128753335098815,0.0038167269638949286,nan,nan,nan,nan
30387,1756139495.902186,,1756139495.902186,False,9.300010345316299,0.027279698551450276,-0.0217762661604784,0.0034950241071008163,nan,nan,nan,nan
30388,1756139495.9121664,,1756139495.9121664,False,9.295063032425823,0.024959068276662368,-0.0241313153753302,0.004145457613892777,nan,nan,nan,nan
30389,1756139495.92216,,1756139495.92216,False,9.314549498714367,0.0416321461346348,-0.02234528814652144,0.004023166110524867,nan,nan,nan,nan
30390,1756139495.9321563,,1756139495.9321563,False,9.323453950481072,0.04354258241285322,-0.017798555235521273,0.0031139714304894667,nan,nan,nan,nan
30391,1756139495.9421446,,1756139495.9421446,False,9.317785524437697,0.03227473928693084,-0.014198017580575258,0.002979607852891112,nan,nan,nan,nan
30392,1756139495.952197,,1756139495.952197,False,9.32583748858761,0.03154179632015333,-0.010770208727813299,0.0038045197037301624,nan,nan,nan,nan
30393,1756139495.9621341,,1756139495.9621341,False,9.325754000704794,0.033287808871109895,-0.004350007520391654,0.0034684442421806534,nan,nan,nan,nan
30394,1756139495.972207,,1756139495.972207,False,9.330749107290082,0.02767443302538265,-0.004847589425436295,0.003887015943214057,nan,nan,nan,nan
30395,1756139495.9821403,,1756139495.9821403,False,9.330096060856068,0.02086219679716313,-0.0034802442665416,0.003870134087601013,nan,nan,nan,nan
30396,1756139495.9921508,,1756139495.9921508,False,9.33322497875296,0.017484820956239138,-0.004151468664616732,0.0038755280354416393,nan,nan,nan,nan
30397,1756139496.00216,,1756139496.00216,False,9.335245989597158,0.01639740380643298,-0.0016310460223165825,0.0033472209362454884,nan,nan,nan,nan
30398,1756139496.0121398,,1756139496.0121398,False,9.327508053821521,0.01255127688775893,0.002021202349843084,0.0030358715263406532,nan,nan,nan,nan
30399,1756139496.0221438,,1756139496.0221438,False,9.331526737141424,0.013967187909688601,-0.002967410356841725,0.0029610364935941684,nan,nan,nan,nan
30400,1756139496.0321372,,1756139496.0321372,False,9.34081373154618,0.020177135692513417,-0.006662361090400666,0.003485471433959718,nan,nan,nan,nan
30401,1756139496.0422127,,1756139496.0422127,False,9.35534129095789,0.036321625156738764,-0.006172035566161166,0.0030351007234483553,nan,nan,nan,nan
30402,1756139496.0521393,,1756139496.0521393,False,9.355022003191666,0.03789677096083566,-0.003841400847200614,0.002592324367822658,nan,nan,nan,nan
704546702675,0.028174270401012766,nan,nan,nan,nan
30350,1756139495.532119,,1756139495.532119,False,9.398952156465644,0.013852061592589449,0.05714585031849917,0.029178288680400163,nan,nan,nan,nan
30351,1756139495.542138,,1756139495.542138,False,9.388059213909662,0.015367450340309004,0.04538836022052266,0.027305601013595138,nan,nan,nan,nan
30352,1756139495.5522559,,1756139495.5522559,False,9.36970232087169,0.01255416214740358,0.033720039062432844,0.026922842420165786,nan,nan,nan,nan
30353,1756139495.5621405,,1756139495.5621405,False,9.365571192562768,0.018443268404477686,0.010014621927765956,0.02582489059861802,nan,nan,nan,nan
30354,1756139495.5721636,,1756139495.5721636,False,9.365555621561448,0.041072015685915376,-0.003104010139415996,0.026730288765876412,nan,nan,nan,nan
30355,1756139495.5821843,,1756139495.5821843,False,9.373386745365966,0.051492142454219146,-0.023276890380393527,0.02460257623354114,nan,nan,nan,nan
30356,1756139495.5921242,,1756139495.5921242,False,9.364659779353943,0.03424475674227011,-0.02482705450470115,0.022394369594043874,nan,nan,nan,nan
30357,1756139495.602157,,1756139495.602157,False,9.360241318477042,0.03702882782212602,-0.03644188911860566,0.023034166502491196,nan,nan,nan,nan
30358,1756139495.6122494,,1756139495.6122494,False,9.34906163568091,0.04919778056025783,-0.04036244882105147,0.02187227885031794,nan,nan,nan,nan
30359,1756139495.6221256,,1756139495.6221256,False,9.34532905086975,0.0530146652222537,-0.04122122362859225,0.021139412829383614,nan,nan,nan,nan
30360,1756139495.632123,,1756139495.632123,False,9.340891305193065,0.05258971959457353,-0.04115437469043302,0.019036294017724397,nan,nan,nan,nan
