9399,94.002,world,94.00200000000345,2.720142490283244,-3.775561273398734,2.965225618930937,1.662500451957086e-11,1.0779392328625603e-11,-1.3113445089460567e-05,0.9999999999140188,-1.1524001476156218e-08,1.7770908344187684e-08,-2.224954205302101e-13,-8.314813928283753e-12,-5.214903903166861e-12,4.809643771569555e-07,2.1143696803289522e-10,-3.261087697619634e-10,-5.240252676230517e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.097077559942,1215.0970775244684,1215.097077199357,1215.0970771917878"
9400,94.011,world,94.01100000000345,2.7201424901795357,-3.7755612732388095,2.965225618930933,1.6590518822069518e-11,1.075775833812187e-11,-1.3111280930619288e-05,0.9999999999140472,-1.1522101004728425e-08,1.7767977289748197e-08,-2.2296230631949914e-13,-4.3467723868698385e-12,-2.732596338348298e-12,4.808821513828062e-07,2.1100245624939518e-10,-3.254160659596185e-10,-4.973799150321731e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775826406,1215.0970775703115,1215.0970771626082,1215.0970771599953"
9401,94.023,world,94.02300000000345,2.7201424900412863,-3.7755612730256174,2.9652256189309276,1.662637031253635e-11,1.0780152635837067e-11,-1.3108395999648951e-05,0.9999999999140852,-1.1519568069073826e-08,1.7764070836913102e-08,-2.2357041247752048e-13,7.1092277899227085e-12,4.441911382849054e-12,4.807680769071678e-07,2.1140235440373695e-10,-3.260564510746016e-10,-4.973799150321731e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775295345,1215.0970774650884,1215.0970772473424,1215.0970772335904"
9402,94.032,world,94.03200000000345,2.720142489937618,-3.7755612728657537,2.9652256189309236,1.6616033854167888e-11,1.0773626111103736e-11,-1.3106232691844782e-05,0.9999999999141134,-1.1517665325222969e-08,1.776113612446829e-08,-2.2394996072220564e-13,-8.316071068936407e-12,-5.219606915435764e-12,4.806996023249596e-07,2.1132390348271167e-10,-3.2593283212828146e-10,-3.641531520770231e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775598287,1215.0970775243773,1215.097077199459,1215.0970771918942"
9403,94.041,world,94.04100000000345,2.720142489833968,-3.775561272705917,2.9652256189309196,1.658154452395883e-11,1.0751973681630797e-11,-1.3104069724384346e-05,0.9999999999141418,-1.1515765873160087e-08,1.7758206653664867e-08,-2.241900649549979e-13,-4.348693136796089e-12,-2.736758813714675e-12,4.806174246909299e-07,2.1088902656845436e-10,-3.252400585350539e-10,-1.6283271027846063e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775825149,1215.0970775701958,1215.097077162733,1215.0970771601203"
9404,94.05,world,94.05000000000345,2.7201424897303346,-3.7755612725461063,2.9652256189309156,1.6492578015427275e-11,1.0696090496307483e-11,-1.310190707207821e-05,0.99999999991417,-1.1513871638762718e-08,1.7755285489358953e-08,-2.2424246748176024e-13,-3.105921325156468e-11,-1.951608694517774e-11,4.805585670498261e-07,2.0987477978663705e-10,-3.2362532303985017e-10,5.921189464662116e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.097077576138,1215.097077561383,1215.0970771705695,1215.0970771674795"
9405,94.062,world,94.06200000000345,2.7201424895921833,-3.775561272333066,2.9652256189309103,1.627082105113423e-11,1.0556457508845856e-11,-1.309902400101708e-05,0.999999999914208,-1.1511370558046994e-08,1.7751429674396488e-08,-2.2392301931014147e-13,-3.5381979922981004e-11,-2.2359374277411712e-11,4.804603228720279e-07,2.0715060793045995e-10,-3.192979073133272e-10,4.529709940469548e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775702685,1215.0970775581002,1215.0970771748316,1215.0970771723792"
9406,94.071,world,94.07100000000345,2.7201424894885893,-3.775561272173316,2.9652256189309063,1.615237980283207e-11,1.0481086243181116e-11,-1.309686212636423e-05,0.9999999999142362,-1.15095148576009e-08,1.7748569644961234e-08,-2.2334422303997022e-13,-1.490427982972261e-11,-9.664549685417032e-12,4.803712734794833e-07,2.0561188126765033e-10,-3.1687727110180776e-10,8.112029566593663e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970775896913,1215.0970775981668,1215.0970771428879,1215.0970771448426"
9407,94.08,world,94.08000000000345,2.7201424893850117,-3.775561272013592,2.9652256189309023,1.6155454727981422e-11,1.0481300746386782e-11,-1.3094700673647771e-05,0.9999999999142646,-1.1507666288399421e-08,1.77457205885967e-08,-2.2243561651661697e-13,1.7522974867333435e-11,1.0557225280157512e-11,4.802732372369486e-07,2.0551795904334364e-10,-3.167801827858039e-10,1.1575925403425544e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.0970776059323,1215.0970776261938,1215.0970771195393,1215.0970771239317"
9408,94.092,world,94.09200000000345,2.7201424892469346,-3.775561271800666,2.965225618930901,1.622780318631908e-11,1.0523974383529687e-11,-1.3091819314263045e-05,0.9999999999143021,-1.150519378393005e-08,1.7741908653104256e-08,-2.2073505090236448e-13,8.797822391354975e-12,5.0737716251274426e-12,4.80177811921199e-07,2.0637799687952075e-10,-3.18235873869117e-10,1.6549724553744751e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,"1215.097077564509,1215.097077539914,1215.097077188235,1215.0970771829518"
